Date,Soneri Bank Ltd
20050312,5.992701833541301
20050313,5.992701833541301
20050314,5.739482658389529
20050315,5.373004076882825
20050316,5.629980087536816
20050317,6.335624844314312
20050318,5.943805936457908
20050319,5.943805936457908
20050320,5.943805936457908
20050321,6.729155315405694
20050322,7.555435297203184
20050323,7.555435297203184
20050324,8.776633733122006
20050325,8.885369244712685
20050326,8.885369244712685
20050327,8.885369244712685
20050328,9.507586015592171
20050329,8.860264208075028
20050330,7.460561007963269
20050331,14.32582095046219
20050401,15.893723671566606
20050402,15.893723671566606
20050403,15.893723671566606
20050404,15.8321833152489
20050405,16.472248192741198
20050406,17.805870269236575
20050407,17.721652386143802
20050408,18.13583038206661
20050409,18.13583038206661
20050410,18.13583038206661
20050411,18.644958303066993
20050412,21.367710514789245
20050413,19.911029001364312
20050414,19.786936471458482
20050415,19.395866342328528
20050416,19.395866342328528
20050417,19.395866342328528
20050418,20.46354843672187
20050419,21.71631820426664
20050420,21.822668846657052
20050421,21.35549884564368
20050422,21.35549884564368
20050423,21.35549884564368
20050424,21.35549884564368
20050425,21.74271685176184
20050426,21.55061124139091
20050427,20.559713294529363
20050428,21.51788144204712
20050429,21.23443493869443
20050430,21.23443493869443
20050501,21.23443493869443
20050502,21.798923906123218
20050503,23.024066391738813
20050504,22.162453299865835
20050505,22.622835930175526
20050506,22.806298866142466
20050507,22.806298866142466
20050508,22.806298866142466
20050509,22.76890364915977
20050510,23.738113218565946
20050511,23.79070878718238
20050512,23.188559691470797
20050513,23.58101970313133
20050514,23.58101970313133
20050515,23.58101970313133
20050516,26.668699288878212
20050517,26.161734772675494
20050518,27.18247522869481
20050519,26.7405686168117
20050520,26.68042170940275
20050521,26.68042170940275
20050522,26.68042170940275
20050523,29.343409976209443
20050524,27.992459160011748
20050525,29.20276726465286
20050526,32.516053697673364
20050527,32.746112139823005
20050528,32.746112139823005
20050529,32.746112139823005
20050530,30.52286902911076
20050531,28.654396248573605
20050601,28.00062472173377
20050602,26.37647509405862
20050603,27.678773040532956
20050604,27.678773040532956
20050605,27.678773040532956
20050606,29.745729000319802
20050607,27.238060513435368
20050608,26.616611938702786
20050609,25.551267858044696
20050610,24.906626136921467
20050611,24.906626136921467
20050612,24.906626136921467
20050613,24.824458439005443
20050614,24.3131293533273
20050615,24.06775412625929
20050616,25.17111954582492
20050617,25.68829769290164
20050618,25.68829769290164
20050619,25.68829769290164
20050620,24.84460627455912
20050621,24.725543392789838
20050622,24.54278228616083
20050623,24.470024520933336
20050624,24.44212774718244
20050625,24.44212774718244
20050626,24.44212774718244
20050627,24.93813095816385
20050628,26.592004963356224
20050629,25.32171514035933
20050630,25.968543599856417
20050701,25.47817403489445
20050702,25.47817403489445
20050703,25.47817403489445
20050704,26.41982793321582
20050705,25.65234275758239
20050706,24.863606139785205
20050707,25.32020714431461
20050708,24.975005686185877
20050709,24.975005686185877
20050710,24.975005686185877
20050711,24.65737144838651
20050712,24.553690614483877
20050713,23.823913062921775
20050714,22.64468361613676
20050715,22.714229181226216
20050716,22.714229181226216
20050717,22.714229181226216
20050718,21.964470654664773
20050719,22.767110828181078
20050720,21.654839079012156
20050721,20.919865593024458
20050722,21.146618128576883
20050723,21.146618128576883
20050724,21.146618128576883
20050725,21.16249175149598
20050726,20.894099069720745
20050727,20.410750535633767
20050728,20.708133918479845
20050729,20.769590054095797
20050730,20.769590054095797
20050731,20.769590054095797
20050801,20.56931409412983
20050802,21.009449240247914
20050803,19.293393049757988
20050804,19.69354817261034
20050805,20.379667818233937
20050806,20.379667818233937
20050807,20.379667818233937
20050808,20.482639301556294
20050809,20.632243574975252
20050810,21.111674475379463
20050811,22.967794322394326
20050812,21.851814214818656
20050813,21.851814214818656
20050814,21.851814214818656
20050815,22.39200996481934
20050816,23.288270117295166
20050817,23.84156900311664
20050818,23.84156900311664
20050819,23.361676222749093
20050820,23.361676222749093
20050821,23.361676222749093
20050822,22.609911650248282
20050823,23.153149068431652
20050824,23.44197996644101
20050825,23.247925458030196
20050826,23.320065439169767
20050827,23.320065439169767
20050828,23.320065439169767
20050829,23.777295693216434
20050830,23.611724251392612
20050831,23.050683202619098
20050901,23.091050911836366
20050902,23.109987812433637
20050903,23.109987812433637
20050904,23.109987812433637
20050905,22.498432165535164
20050906,21.19399941838895
20050907,20.809418399000617
20050908,20.947870530486295
20050909,20.351549505077784
20050910,20.351549505077784
20050911,20.351549505077784
20050912,19.4110486229206
20050913,18.60039715780486
20050914,18.72720961106291
20050915,18.693653752468812
20050916,18.820317924913738
20050917,18.820317924913738
20050918,18.820317924913738
20050919,18.60078896833769
20050920,18.4194070401026
20050921,17.981539476387155
20050922,18.348324870541592
20050923,17.970681470699358
20050924,17.970681470699358
20050925,17.970681470699358
20050926,17.89319182643695
20050927,17.342423144609807
20050928,16.10941215649431
20050929,17.29708166853564
20050930,15.835537591134463
20051001,15.835537591134463
20051002,15.835537591134463
20051003,14.66618763658847
20051004,15.30814669349145
20051005,14.975040331915176
20051006,15.5659665860507
20051007,15.237271428416614
20051008,15.237271428416614
20051009,15.237271428416614
20051010,15.810455126926103
20051011,14.588044285785355
20051012,14.726840143845168
20051013,14.975859624703798
20051014,14.81486627623768
20051015,14.81486627623768
20051016,14.81486627623768
20051017,14.426694781222759
20051018,15.291942006326622
20051019,15.266719331245218
20051020,15.801624878895504
20051021,16.359085063018245
20051022,16.359085063018245
20051023,16.359085063018245
20051024,17.83805284551056
20051025,18.567115442790485
20051026,19.87472190102798
20051027,20.355333367351804
20051028,20.355333367351804
20051029,20.355333367351804
20051030,20.355333367351804
20051031,18.750221794504018
20051101,18.750221794504018
20051102,16.25262955582314
20051103,16.25262955582314
20051104,16.25262955582314
20051105,16.25262955582314
20051106,16.25262955582314
20051107,15.194888832038083
20051108,15.672149761321728
20051109,15.672149761321728
20051110,16.1586375296698
20051111,15.879597364094598
20051112,15.879597364094598
20051113,15.879597364094598
20051114,16.2253565905034
20051115,16.43687524186714
20051116,15.053967671022752
20051117,13.906888018434678
20051118,12.474029597348485
20051119,12.474029597348485
20051120,12.474029597348485
20051121,12.11864639492489
20051122,12.468577485302513
20051123,12.565398483717367
20051124,12.798278449701067
20051125,12.777925098668122
20051126,12.777925098668122
20051127,12.777925098668122
20051128,13.181418661605742
20051129,13.540839302584763
20051130,14.330817963531587
20051201,14.382920956011155
20051202,14.190950971776441
20051203,14.190950971776441
20051204,14.190950971776441
20051205,13.946512658414237
20051206,13.324328604009931
20051207,13.666529796082004
20051208,13.43854619688252
20051209,13.761781682647566
20051210,13.761781682647566
20051211,13.761781682647566
20051212,14.014223845885812
20051213,14.026908216353679
20051214,14.675261401682576
20051215,14.739838523837959
20051216,14.325880797468324
20051217,14.325880797468324
20051218,14.325880797468324
20051219,14.852761704229524
20051220,14.47843691337544
20051221,14.46943892296095
20051222,15.003894598147252
20051223,15.158866950747155
20051224,15.158866950747155
20051225,15.158866950747155
20051226,15.349171229789484
20051227,15.521402027593863
20051228,15.14503550963462
20051229,15.027808675299134
20051230,14.496280500064504
20051231,14.496280500064504
20060101,14.496280500064504
20060102,14.444026407325977
20060103,14.356351645991781
20060104,14.166454702003259
20060105,14.45214426463772
20060106,14.808112513646616
20060107,14.808112513646616
20060108,14.808112513646616
20060109,14.359699023724446
20060110,14.359699023724446
20060111,14.359699023724446
20060112,14.359699023724446
20060113,14.359699023724446
20060114,14.359699023724446
20060115,14.359699023724446
20060116,13.882582780059948
20060117,13.955762326234051
20060118,14.210047595306033
20060119,13.447232735213687
20060120,12.40743624546232
20060121,12.40743624546232
20060122,12.40743624546232
20060123,11.581490926935825
20060124,12.762840149522644
20060125,12.772405284603307
20060126,13.240509145961564
20060127,13.040253014356887
20060128,13.040253014356887
20060129,13.040253014356887
20060130,12.587508437143013
20060131,13.279050886675618
20060201,13.354740874888558
20060202,13.818392831179095
20060203,13.18656368974775
20060204,13.18656368974775
20060205,13.18656368974775
20060206,13.198138026302292
20060207,13.450989238468086
20060208,13.450989238468086
20060209,13.450989238468086
20060210,13.599297249731741
20060211,13.599297249731741
20060212,13.599297249731741
20060213,14.166364064494902
20060214,14.945233281525976
20060215,14.864788433499456
20060216,15.619222539742681
20060217,15.517811390791653
20060218,15.517811390791653
20060219,15.517811390791653
20060220,15.370536817830969
20060221,15.060185176908316
20060222,15.381529739356521
20060223,14.230859644424253
20060224,14.812503096557636
20060225,14.812503096557636
20060226,14.812503096557636
20060227,14.728443187765269
20060228,15.05439528150294
20060301,15.20644091658909
20060302,15.230583680256808
20060303,15.249605979150678
20060304,15.249605979150678
20060305,15.249605979150678
20060306,16.568902181653282
20060307,16.66016514102451
20060308,19.08341476172359
20060309,18.919030766850646
20060310,18.485322436329323
20060311,18.485322436329323
20060312,18.485322436329323
20060313,18.912675269869418
20060314,19.616071938170286
20060315,18.882943059160088
20060316,19.01694726962958
20060317,17.88089074995514
20060318,17.88089074995514
20060319,17.88089074995514
20060320,16.93064030347283
20060321,16.753999557853444
20060322,17.156248420246865
20060323,17.156248420246865
20060324,17.36374492159772
20060325,17.36374492159772
20060326,17.36374492159772
20060327,17.51413413636088
20060328,17.678611150950854
20060329,17.30916013590982
20060330,16.90425505198356
20060331,21.40639063787232
20060401,21.40639063787232
20060402,21.40639063787232
20060403,20.18060952077365
20060404,20.211172078192085
20060405,18.630330869611313
20060406,17.656908353947646
20060407,18.21069293332929
20060408,18.21069293332929
20060409,18.21069293332929
20060410,17.89656789584764
20060411,17.89656789584764
20060412,17.89656789584764
20060413,17.9796213047478
20060414,18.28230960569756
20060415,18.28230960569756
20060416,18.28230960569756
20060417,19.679124551428945
20060418,19.298586704895072
20060419,19.58075125716126
20060420,18.302633265117393
20060421,18.25284084020106
20060422,18.25284084020106
20060423,18.25284084020106
20060424,19.016119876925725
20060425,18.431229897360584
20060426,17.942249335778026
20060427,18.986150199342745
20060428,20.172306236991954
20060429,20.172306236991954
20060430,20.172306236991954
20060501,20.172306236991954
20060502,20.238439961491153
20060503,19.592807021393018
20060504,19.281209856079357
20060505,19.860886970604415
20060506,19.860886970604415
20060507,19.860886970604415
20060508,19.075058446414392
20060509,19.213326864297123
20060510,18.615970641308586
20060511,19.104096002106576
20060512,19.358653302347594
20060513,19.358653302347594
20060514,19.358653302347594
20060515,20.27510483945167
20060516,21.567089071084453
20060517,21.389661186696557
20060518,21.960824439675857
20060519,22.988333212393112
20060520,22.988333212393112
20060521,22.988333212393112
20060522,23.834273534904025
20060523,23.031796743516864
20060524,24.375913486426548
20060525,24.560486826173594
20060526,24.81335856370544
20060527,24.81335856370544
20060528,24.81335856370544
20060529,26.956478665281903
20060530,26.939391839246355
20060531,31.149738176629967
20060601,29.456891381751124
20060602,30.056235538911125
20060603,30.056235538911125
20060604,30.056235538911125
20060605,30.09590363587344
20060606,29.244781731082867
20060607,30.904600898164404
20060608,32.95875323756034
20060609,32.80472356992871
20060610,32.80472356992871
20060611,32.80472356992871
20060612,32.524047210275114
20060613,35.86378444691718
20060614,39.19012206582296
20060615,37.31480509589257
20060616,33.689894944462274
20060617,33.689894944462274
20060618,33.689894944462274
20060619,32.78607698606902
20060620,33.506253187080105
20060621,33.32475569882601
20060622,33.69282090416802
20060623,32.962104218584905
20060624,32.962104218584905
20060625,32.962104218584905
20060626,35.42397950690395
20060627,36.93731760576183
20060628,35.86294209566311
20060629,33.1208362458347
20060630,50.41628199012526
20060701,50.41628199012526
20060702,50.41628199012526
20060703,55.96583730673536
20060704,51.0521192728019
20060705,50.41490238519537
20060706,51.338600870753915
20060707,50.54585144726491
20060708,50.54585144726491
20060709,50.54585144726491
20060710,55.27983584460205
20060711,53.096214576845234
20060712,53.040011477934904
20060713,52.09640190735828
20060714,53.10935043179331
20060715,53.10935043179331
20060716,53.10935043179331
20060717,55.89940924260695
20060718,51.07783095045383
20060719,52.941246428583774
20060720,52.99926896152194
20060721,51.84366273802183
20060722,51.84366273802183
20060723,51.84366273802183
20060724,49.56168506108288
20060725,50.19139090453015
20060726,51.58083220974322
20060727,51.28775009566502
20060728,51.46026482144778
20060729,51.46026482144778
20060730,51.46026482144778
20060731,50.188963973461824
20060801,51.947486000426984
20060802,51.58517920053209
20060803,51.42860968573928
20060804,48.27706827393858
20060805,48.27706827393858
20060806,48.27706827393858
20060807,45.56338523652885
20060808,48.44899385720236
20060809,47.7146910644272
20060810,43.33097133731752
20060811,37.87396832323793
20060812,37.87396832323793
20060813,37.87396832323793
20060814,37.87396832323793
20060815,35.57673385358035
20060816,32.22443760637171
20060817,35.24590438689232
20060818,37.46249457332225
20060819,37.46249457332225
20060820,37.46249457332225
20060821,35.57312559486906
20060822,35.087980180360766
20060823,35.26653222790062
20060824,39.10035709842334
20060825,41.59824781091131
20060826,41.59824781091131
20060827,41.59824781091131
20060828,42.57140617361552
20060829,41.50603790737605
20060830,39.82364673134742
20060831,39.56173950225507
20060901,40.455491797817174
20060902,40.455491797817174
20060903,40.455491797817174
20060904,37.64451136604383
20060905,37.43867125942334
20060906,34.65333537288414
20060907,35.32604018212207
20060908,41.46146787247397
20060909,41.46146787247397
20060910,41.46146787247397
20060911,40.18870187165404
20060912,38.02333496661869
20060913,39.85113859364279
20060914,39.69839857507748
20060915,37.549757334138036
20060916,37.549757334138036
20060917,37.549757334138036
20060918,38.13908302924788
20060919,36.05638801865901
20060920,33.05634113247644
20060921,29.507371327143996
20060922,29.637752241918758
20060923,29.637752241918758
20060924,29.637752241918758
20060925,28.823108125471197
20060926,28.612665696913353
20060927,26.131176045350173
20060928,23.566298432034937
20060929,22.553176591924938
20060930,22.553176591924938
20061001,22.553176591924938
20061002,20.69939300415733
20061003,19.917800149329057
20061004,18.576449774267406
20061005,16.328854506138008
20061006,15.229759635660326
20061007,15.229759635660326
20061008,15.229759635660326
20061009,15.812807114251818
20061010,16.153993614040846
20061011,16.52661554717807
20061012,17.79255968483013
20061013,17.29041085379709
20061014,17.29041085379709
20061015,17.29041085379709
20061016,17.830505352274162
20061017,16.584034359253238
20061018,16.42594110676741
20061019,17.214017739133087
20061020,17.214017739133087
20061021,17.214017739133087
20061022,17.214017739133087
20061023,17.214017739133087
20061024,17.214017739133087
20061025,17.214017739133087
20061026,17.214017739133087
20061027,17.214017739133087
20061028,17.214017739133087
20061029,17.214017739133087
20061030,17.693624851204287
20061031,24.073124578140792
20061101,26.025450678965612
20061102,24.08458267125175
20061103,21.13607537019607
20061104,21.13607537019607
20061105,21.13607537019607
20061106,23.091137842849996
20061107,24.352351045575034
20061108,24.669597481711847
20061109,24.669597481711847
20061110,26.12591836322261
20061111,26.12591836322261
20061112,26.12591836322261
20061113,24.87549989794431
20061114,23.10179576840522
20061115,23.07067739842202
20061116,23.15845234568555
20061117,23.387928223968625
20061118,23.387928223968625
20061119,23.387928223968625
20061120,25.278986311811682
20061121,22.706041155760342
20061122,22.535070207095558
20061123,20.355007908836644
20061124,17.832573733390642
20061125,17.832573733390642
20061126,17.832573733390642
20061127,16.69425468788163
20061128,15.320765292020779
20061129,14.91225094522832
20061130,13.846680546411859
20061201,12.856340614920624
20061202,12.856340614920624
20061203,12.856340614920624
20061204,13.075746245704325
20061205,14.529774288909731
20061206,14.72765839145007
20061207,13.444697782399116
20061208,14.6155100702852
20061209,14.6155100702852
20061210,14.6155100702852
20061211,15.718745822362001
20061212,15.2697475424136
20061213,16.916149868551642
20061214,16.38811975644377
20061215,18.22330739751405
20061216,18.22330739751405
20061217,18.22330739751405
20061218,20.55251541550355
20061219,22.96878795993276
20061220,22.788853493584988
20061221,25.542126081057894
20061222,27.39977167065407
20061223,27.39977167065407
20061224,27.39977167065407
20061225,27.39977167065407
20061226,24.873144155452483
20061227,23.0500743452721
20061228,22.47517751657579
20061229,25.000232158900054
20061230,25.000232158900054
20061231,25.000232158900054
20070101,25.000232158900054
20070102,25.000232158900054
20070103,24.678388672364584
20070104,24.11264058512078
20070105,23.81781134233532
20070106,23.81781134233532
20070107,23.81781134233532
20070108,21.92829961390691
20070109,18.840685229147613
20070110,16.413882367018104
20070111,17.65895549986218
20070112,17.735558872206504
20070113,17.735558872206504
20070114,17.735558872206504
20070115,17.976302257154586
20070116,18.720527272313195
20070117,19.811893236482224
20070118,20.110952020005943
20070119,19.03188350889259
20070120,19.03188350889259
20070121,19.03188350889259
20070122,18.83642963995613
20070123,18.21815008947127
20070124,18.407908969852773
20070125,16.957443414091482
20070126,15.478967533267243
20070127,15.478967533267243
20070128,15.478967533267243
20070129,15.478967533267243
20070130,15.478967533267243
20070131,17.49155434633079
20070201,17.45891335970666
20070202,15.821044960310838
20070203,15.821044960310838
20070204,15.821044960310838
20070205,15.821044960310838
20070206,15.004265355619442
20070207,15.515410173107407
20070208,14.661753344197056
20070209,15.222357188729896
20070210,15.222357188729896
20070211,15.222357188729896
20070212,15.128060512398903
20070213,14.75043956256236
20070214,16.005710906692048
20070215,16.633723191504206
20070216,17.130597070814385
20070217,17.130597070814385
20070218,17.130597070814385
20070219,16.46913803168592
20070220,15.933012441761395
20070221,16.000712688195385
20070222,16.05725121388398
20070223,18.098498051633698
20070224,18.098498051633698
20070225,18.098498051633698
20070226,20.404510667550472
20070227,21.34388490759911
20070228,19.44784510528567
20070301,19.658059547603372
20070302,20.671332013722363
20070303,20.671332013722363
20070304,20.671332013722363
20070305,23.073672666751374
20070306,21.317131857243876
20070307,19.061739769341298
20070308,18.040458069168416
20070309,16.21231608234962
20070310,16.21231608234962
20070311,16.21231608234962
20070312,15.132853840996237
20070313,13.446098085507167
20070314,12.67247795438802
20070315,12.472352071667254
20070316,11.944285666266232
20070317,11.944285666266232
20070318,11.944285666266232
20070319,12.6950371711403
20070320,12.408766199616553
20070321,12.273146504880128
20070322,11.562202935489708
20070323,11.562202935489708
20070324,11.562202935489708
20070325,11.562202935489708
20070326,12.750225315789578
20070327,13.602179893177848
20070328,14.265365161164805
20070329,14.0138366746086
20070330,11.150524395931038
20070331,11.150524395931038
20070401,11.150524395931038
20070402,10.964725393524692
20070403,10.431958129900698
20070404,10.277525920020125
20070405,9.749620818634591
20070406,9.689062549111233
20070407,9.689062549111233
20070408,9.689062549111233
20070409,9.824185807660566
20070410,9.897130228859238
20070411,9.861611227939497
20070412,9.211936489343325
20070413,8.18507054580852
20070414,8.18507054580852
20070415,8.18507054580852
20070416,8.135432672176165
20070417,8.360891603646495
20070418,8.270616003519116
20070419,8.514221860488234
20070420,7.678256448904877
20070421,7.678256448904877
20070422,7.678256448904877
20070423,5.458751824840377
20070424,7.255668366123913
20070425,7.453860969687888
20070426,7.025278498848973
20070427,7.0781058065533795
20070428,7.0781058065533795
20070429,7.0781058065533795
20070430,9.731176484992536
20070501,9.731176484992536
20070502,9.79921396391532
20070503,10.176422006170787
20070504,10.226261598349753
20070505,10.226261598349753
20070506,10.226261598349753
20070507,10.891015792432862
20070508,10.252966224486887
20070509,9.526098861494358
20070510,10.02182523735387
20070511,9.41842406348706
20070512,9.41842406348706
20070513,9.41842406348706
20070514,9.896455172677872
20070515,9.124906316980328
20070516,8.265820418816597
20070517,8.504484562459467
20070518,7.872280964519861
20070519,7.872280964519861
20070520,7.872280964519861
20070521,8.056017846248658
20070522,7.677833789975612
20070523,7.297447530036321
20070524,7.460306537659511
20070525,8.130568058014502
20070526,8.130568058014502
20070527,8.130568058014502
20070528,7.432793653058154
20070529,7.515652827025704
20070530,7.454853297389809
20070531,7.011746831714883
20070601,8.033157893366637
20070602,8.033157893366637
20070603,8.033157893366637
20070604,8.042508271751503
20070605,7.748573705033654
20070606,8.177483363663232
20070607,8.402484106946536
20070608,8.640400933829063
20070609,8.640400933829063
20070610,8.640400933829063
20070611,9.17113558855376
20070612,8.735813043815472
20070613,8.270009527160033
20070614,8.474434912849722
20070615,8.844243707907452
20070616,8.844243707907452
20070617,8.844243707907452
20070618,8.566121806228999
20070619,8.093487194902403
20070620,7.615865230441857
20070621,7.560517598448513
20070622,8.081817360690584
20070623,8.081817360690584
20070624,8.081817360690584
20070625,7.8352843371443415
20070626,7.959556906572463
20070627,7.555386870097294
20070628,7.542710157578687
20070629,6.34702979005404
20070630,6.34702979005404
20070701,6.34702979005404
20070702,6.307815425002966
20070703,6.613091325439386
20070704,6.770443296278743
20070705,5.9277070559969625
20070706,5.83331850707141
20070707,5.83331850707141
20070708,5.83331850707141
20070709,6.182577893923121
20070710,6.338459639543216
20070711,6.126848035037939
20070712,5.639679980926229
20070713,5.559186425271174
20070714,5.559186425271174
20070715,5.559186425271174
20070716,6.135816302923235
20070717,6.148041633865924
20070718,6.941081205540863
20070719,8.001925751250466
20070720,8.443934073412736
20070721,8.443934073412736
20070722,8.443934073412736
20070723,7.625233986421624
20070724,7.952833165826265
20070725,7.98510604322113
20070726,7.57979858920416
20070727,7.668719632190613
20070728,7.668719632190613
20070729,7.668719632190613
20070730,7.970160825103238
20070731,7.6312845837730245
20070801,8.105900229901536
20070802,8.113781972129143
20070803,8.132573712555592
20070804,8.132573712555592
20070805,8.132573712555592
20070806,8.762164362348514
20070807,8.954561487259687
20070808,8.607006625830794
20070809,9.670908553232051
20070810,10.061155309493673
20070811,10.061155309493673
20070812,10.061155309493673
20070813,11.407225099714125
20070814,11.407225099714125
20070815,12.290623354134112
20070816,13.467222985146098
20070817,14.066470432433553
20070818,14.066470432433553
20070819,14.066470432433553
20070820,14.276731005585905
20070821,16.365982437503458
20070822,14.525214467422025
20070823,14.978126952195124
20070824,14.933165317157956
20070825,14.933165317157956
20070826,14.933165317157956
20070827,14.70341759019607
20070828,14.918079768338924
20070829,13.575784090538292
20070830,12.235018823688131
20070831,15.445770321678546
20070901,15.445770321678546
20070902,15.445770321678546
20070903,14.782292882053344
20070904,15.75324365248961
20070905,14.857082842742495
20070906,14.819581426224204
20070907,14.844624518614852
20070908,14.844624518614852
20070909,14.844624518614852
20070910,15.10709587054381
20070911,12.469433964678299
20070912,11.85446918645487
20070913,11.295923533668624
20070914,11.613687327429362
20070915,11.613687327429362
20070916,11.613687327429362
20070917,12.269264912559676
20070918,12.034512985275555
20070919,12.320786321180757
20070920,11.393718623772344
20070921,11.185147520760314
20070922,11.185147520760314
20070923,11.185147520760314
20070924,11.77669417983372
20070925,11.913465049305433
20070926,12.198648746986871
20070927,12.374737853789542
20070928,13.657978582856414
20070929,13.657978582856414
20070930,13.657978582856414
20071001,13.101677614837815
20071002,12.73960210067489
20071003,12.302767701560665
20071004,12.429892975416891
20071005,12.502704228048419
20071006,12.502704228048419
20071007,12.502704228048419
20071008,11.86705036965732
20071009,11.72614493235528
20071010,11.72614493235528
20071011,12.049477156043226
20071012,12.049477156043226
20071013,12.049477156043226
20071014,12.049477156043226
20071015,12.049477156043226
20071016,12.049477156043226
20071017,11.677123081068224
20071018,11.878796975200034
20071019,12.616626424247915
20071020,12.616626424247915
20071021,12.616626424247915
20071022,13.662863047663715
20071023,13.91548857060613
20071024,14.980798665042272
20071025,13.275111204673893
20071026,13.916666733645588
20071027,13.916666733645588
20071028,13.916666733645588
20071029,15.177455447182368
20071030,16.565963808009435
20071031,17.446040471944823
20071101,18.39155706974793
20071102,18.701333032371938
20071103,18.701333032371938
20071104,18.701333032371938
20071105,21.649762528938187
20071106,20.42829551434985
20071107,19.920461792559117
20071108,19.612633594767864
20071109,19.612633594767864
20071110,19.612633594767864
20071111,19.612633594767864
20071112,19.52521086895649
20071113,19.374039054002402
20071114,20.2603752291378
20071115,22.10413942622993
20071116,22.943070682180515
20071117,22.943070682180515
20071118,22.943070682180515
20071119,22.809187855905474
20071120,22.513126301863362
20071121,20.936088413144116
20071122,21.1115551521498
20071123,19.625673165879856
20071124,19.625673165879856
20071125,19.625673165879856
20071126,19.838631154228462
20071127,19.96296628121852
20071128,19.478121004330408
20071129,19.186823287778566
20071130,21.906541352251814
20071201,21.906541352251814
20071202,21.906541352251814
20071203,22.429231667686818
20071204,22.468050966798703
20071205,21.742890140805244
20071206,19.711742377616304
20071207,19.51236857078694
20071208,19.51236857078694
20071209,19.51236857078694
20071210,20.071825004694713
20071211,20.284511421048514
20071212,19.693413785328215
20071213,20.675140748301953
20071214,21.25267108888934
20071215,21.25267108888934
20071216,21.25267108888934
20071217,20.77128318369508
20071218,21.16836211766649
20071219,20.46655672084634
20071220,20.46655672084634
20071221,20.46655672084634
20071222,20.46655672084634
20071223,20.46655672084634
20071224,20.246383509732173
20071225,20.246383509732173
20071226,20.32172548936308
20071227,18.589250407894422
20071228,18.589250407894422
20071229,18.589250407894422
20071230,18.589250407894422
20071231,20.781345951074872
20080101,22.329624723560812
20080102,23.580612796243788
20080103,20.879216862288224
20080104,20.66118437305618
20080105,20.66118437305618
20080106,20.66118437305618
20080107,22.27092971025607
20080108,21.398864765092256
20080109,21.96315053219339
20080110,23.177301350754863
20080111,24.025012211083812
20080112,24.025012211083812
20080113,24.025012211083812
20080114,23.40413034238014
20080115,22.48091186404475
20080116,24.07237580134564
20080117,26.46642639590906
20080118,25.261981826196212
20080119,25.261981826196212
20080120,25.261981826196212
20080121,25.533230962307087
20080122,26.550770232173605
20080123,26.213696376469596
20080124,26.901479404611543
20080125,26.372299279245603
20080126,26.372299279245603
20080127,26.372299279245603
20080128,27.294756046263746
20080129,26.413128889881502
20080130,26.589907786007096
20080131,27.627663137445357
20080201,28.332817254582178
20080202,28.332817254582178
20080203,28.332817254582178
20080204,28.520524002510058
20080205,28.520524002510058
20080206,28.103316778270877
20080207,28.83663083084034
20080208,29.012721766928138
20080209,29.012721766928138
20080210,29.012721766928138
20080211,29.31722915867355
20080212,27.5280644454645
20080213,28.30511972214205
20080214,27.529238863558923
20080215,27.42178212594044
20080216,27.42178212594044
20080217,27.42178212594044
20080218,27.42178212594044
20080219,26.254380766063953
20080220,26.814038793217822
20080221,26.809321167985445
20080222,29.573980501658003
20080223,29.573980501658003
20080224,29.573980501658003
20080225,32.23809340635363
20080226,30.824185216274696
20080227,30.560614555916036
20080228,31.626677696065872
20080229,36.82491659747047
20080301,36.82491659747047
20080302,36.82491659747047
20080303,37.83260578013386
20080304,38.301173236903864
20080305,37.08441805823959
20080306,37.53191704997654
20080307,38.55084948906277
20080308,38.55084948906277
20080309,38.55084948906277
20080310,39.8504707183526
20080311,39.34029047077957
20080312,38.5599087399849
20080313,40.15287768823669
20080314,40.581272788115925
20080315,40.581272788115925
20080316,40.581272788115925
20080317,40.07107531839535
20080318,43.420309173473086
20080319,41.78342356883349
20080320,39.25647053366287
20080321,39.25647053366287
20080322,39.25647053366287
20080323,39.25647053366287
20080324,39.01441670852386
20080325,39.96917521887953
20080326,39.316603665016
20080327,38.291268001931584
20080328,39.37352955374812
20080329,39.37352955374812
20080330,39.37352955374812
20080331,31.494314884683074
20080401,31.506407533871535
20080402,31.30064514382212
20080403,31.523352997650168
20080404,30.291532492617517
20080405,30.291532492617517
20080406,30.291532492617517
20080407,30.386194489931054
20080408,31.753065739741217
20080409,33.213499024677326
20080410,35.21127180534503
20080411,35.19253448831997
20080412,35.19253448831997
20080413,35.19253448831997
20080414,37.002450644944204
20080415,36.39745551975255
20080416,38.21703954580444
20080417,39.09641243456332
20080418,40.478844629312185
20080419,40.478844629312185
20080420,40.478844629312185
20080421,41.58664152472411
20080422,41.98130709247845
20080423,43.87133645199218
20080424,45.551769480445195
20080425,43.87123884567875
20080426,43.87123884567875
20080427,43.87123884567875
20080428,42.52407351746715
20080429,44.74188758943223
20080430,44.323689599148125
20080501,44.323689599148125
20080502,45.19056955418826
20080503,45.19056955418826
20080504,45.19056955418826
20080505,45.120595103826886
20080506,48.77013755849731
20080507,50.54863505558548
20080508,48.71958990979963
20080509,52.67615355264936
20080510,52.67615355264936
20080511,52.67615355264936
20080512,52.8503850266006
20080513,49.84171790794508
20080514,49.35655737693336
20080515,48.706720719945245
20080516,49.67273333150094
20080517,49.67273333150094
20080518,49.67273333150094
20080519,55.08278723774731
