Date,Aplus Financial Co Ltd
20040823,53.795302026529164
20040824,52.42854930048113
20040825,51.379883703681834
20040826,51.22719443178748
20040827,44.24391767609076
20040828,44.24391767609076
20040829,44.24391767609076
20040830,44.96808338279356
20040831,46.835105655624744
20040901,45.496114238320516
20040902,44.64841190314461
20040903,48.737364184507136
20040904,48.737364184507136
20040905,48.737364184507136
20040906,51.07569539079455
20040907,53.688187763870815
20040908,51.449709903589984
20040909,53.191640103422785
20040910,52.26593220762468
20040911,52.26593220762468
20040912,52.26593220762468
20040913,53.77670006067455
20040914,54.199925313804215
20040915,56.1324944286335
20040916,56.08733105547185
20040917,58.99429681614103
20040918,58.99429681614103
20040919,58.99429681614103
20040920,58.99429681614103
20040921,63.358502380852194
20040922,63.9652866689613
20040923,63.9652866689613
20040924,67.01289778014979
20040925,67.01289778014979
20040926,67.01289778014979
20040927,66.00029158415636
20040928,66.52994798061249
20040929,9.714512085740859
20040930,35.13930274402592
20041001,34.91147252107935
20041002,34.91147252107935
20041003,34.91147252107935
20041004,33.935571277651825
20041005,31.499144114503693
20041006,31.352723593104457
20041007,31.606978130130774
20041008,31.873003799170323
20041009,31.873003799170323
20041010,31.873003799170323
20041011,31.873003799170323
20041012,33.58529357647212
20041013,35.605181368596995
20041014,36.045071033682234
20041015,36.09773695542932
20041016,36.09773695542932
20041017,36.09773695542932
20041018,37.544116215973155
20041019,36.885508676835485
20041020,37.79745687134264
20041021,38.40800789078847
20041022,37.96173164986364
20041023,37.96173164986364
20041024,37.96173164986364
20041025,38.39458479160489
20041026,39.238411458433845
20041027,39.207415391497
20041028,38.3972612872932
20041029,37.25630347725893
20041030,37.25630347725893
20041031,37.25630347725893
20041101,38.04846904640969
20041102,37.67434506288736
20041103,37.67434506288736
20041104,38.40667085887832
20041105,38.20973094871524
20041106,38.20973094871524
20041107,38.20973094871524
20041108,43.15302939333592
20041109,45.05383859568135
20041110,45.34901947531945
20041111,46.449457932722446
20041112,43.471372665580745
20041113,43.471372665580745
20041114,43.471372665580745
20041115,41.0846342091257
20041116,41.76615988823072
20041117,41.25197167395404
20041118,42.344850996097634
20041119,43.93432422464499
20041120,43.93432422464499
20041121,43.93432422464499
20041122,46.10984639116168
20041123,46.10984639116168
20041124,45.15146626127783
20041125,44.3091376435895
20041126,37.378363298092765
20041127,37.378363298092765
20041128,37.378363298092765
20041129,37.55687838281514
20041130,70.95505697878453
20041201,72.06570915808001
20041202,70.62833649135268
20041203,72.08277032467359
20041204,72.08277032467359
20041205,72.08277032467359
20041206,74.23477479666735
20041207,74.7142741975875
20041208,75.14339035313334
20041209,77.00103593394076
20041210,78.57135641518626
20041211,78.57135641518626
20041212,78.57135641518626
20041213,82.4588009358131
20041214,83.70844644719375
20041215,83.58287406983115
20041216,83.48046270274783
20041217,82.87411253378565
20041218,82.87411253378565
20041219,82.87411253378565
20041220,81.33689185643176
20041221,74.46497651919708
20041222,72.78416088560672
20041223,72.78416088560672
20041224,73.05103630509477
20041225,73.05103630509477
20041226,73.05103630509477
20041227,75.18973170861727
20041228,70.66632931864496
20041229,70.18758026733428
20041230,70.16522824516682
20041231,70.16522824516682
20050101,70.16522824516682
20050102,70.16522824516682
20050103,70.16522824516682
20050104,70.56427446218056
20050105,72.19790652123012
20050106,74.58131355621038
20050107,75.9022397945771
20050108,75.9022397945771
20050109,75.9022397945771
20050110,75.9022397945771
20050111,76.30332601040702
20050112,76.9972324146201
20050113,75.16280874547341
20050114,75.62271785282715
20050115,75.62271785282715
20050116,75.62271785282715
20050117,74.78764882495906
20050118,73.2124664183007
20050119,74.89259823209365
20050120,75.90067351463746
20050121,76.68793972446589
20050122,76.68793972446589
20050123,76.68793972446589
20050124,71.53376237363874
20050125,72.5313182513251
20050126,73.90471135930355
20050127,72.84114308156661
20050128,73.48293875712655
20050129,73.48293875712655
20050130,73.48293875712655
20050131,76.21228689451786
20050201,75.99924359551089
20050202,74.73957403640624
20050203,74.78598355699108
20050204,76.20608838319136
20050205,76.20608838319136
20050206,76.20608838319136
20050207,76.48283538026222
20050208,79.1359935440607
20050209,81.06078155789416
20050210,80.35833653127638
20050211,80.35833653127638
20050212,80.35833653127638
20050213,80.35833653127638
20050214,82.61004163735565
20050215,81.95871966826505
20050216,79.95585432993079
20050217,82.71242443376121
20050218,83.9406891088588
20050219,83.9406891088588
20050220,83.9406891088588
20050221,85.7542554932222
20050222,84.92198830156372
20050223,87.46030577121682
20050224,89.21299599033084
20050225,88.6406002906996
20050226,88.6406002906996
20050227,88.6406002906996
20050228,90.44859439051908
20050301,89.22160647179055
20050302,88.99787072349903
20050303,88.54620551185823
20050304,85.29490178028634
20050305,85.29490178028634
20050306,85.29490178028634
20050307,79.9419647345349
20050308,78.04646295881108
20050309,77.91450943081561
20050310,76.42475416459138
20050311,76.69429036649022
20050312,76.69429036649022
20050313,76.69429036649022
20050314,77.58363125355552
20050315,75.78716361241327
20050316,73.57326976679482
20050317,70.87217665542086
20050318,70.0767895589467
20050319,70.0767895589467
20050320,70.0767895589467
20050321,70.0767895589467
20050322,71.65372047513499
20050323,73.53441376053127
20050324,74.77588722105592
20050325,78.42480337535804
20050326,78.42480337535804
20050327,78.42480337535804
20050328,77.39288686731945
20050329,77.520622791762
20050330,79.99340610578288
20050331,76.90020513389909
20050401,76.12855595443844
20050402,76.12855595443844
20050403,76.12855595443844
20050404,78.83073858757817
20050405,79.19456415190734
20050406,80.80631416053136
20050407,80.75411628880265
20050408,80.74994188104252
20050409,80.74994188104252
20050410,80.74994188104252
20050411,81.34369774150845
20050412,83.1729025949527
20050413,84.07472500828028
20050414,87.53706424904547
20050415,89.79319338994755
20050416,89.79319338994755
20050417,89.79319338994755
20050418,94.19661896220968
20050419,90.10689668014271
20050420,88.43240472934534
20050421,88.33621219752162
20050422,84.62098025021618
20050423,84.62098025021618
20050424,84.62098025021618
20050425,81.78430979014287
20050426,80.12615999101516
20050427,81.90014573964832
20050428,80.60099668865783
20050429,80.60099668865783
20050430,80.60099668865783
20050501,80.60099668865783
20050502,81.46485483224583
20050503,81.46485483224583
20050504,81.46485483224583
20050505,81.46485483224583
20050506,79.59064852332422
20050507,79.59064852332422
20050508,79.59064852332422
20050509,82.83437848116235
20050510,84.48422824869306
20050511,86.54071526736327
20050512,86.79507144825014
20050513,88.74436539506446
20050514,88.74436539506446
20050515,88.74436539506446
20050516,92.82362849187854
20050517,93.76188111532186
20050518,96.55227652309571
20050519,92.53391306782544
20050520,82.40533588148868
20050521,82.40533588148868
20050522,82.40533588148868
20050523,79.52266033134775
20050524,84.39413008432172
20050525,87.24219769677126
20050526,85.26253497442808
20050527,80.36572661167538
20050528,80.36572661167538
20050529,80.36572661167538
20050530,75.06250505745341
20050531,76.11093353792464
20050601,81.80193359004544
20050602,80.55364664902247
20050603,83.44904054724225
20050604,83.44904054724225
20050605,83.44904054724225
20050606,86.71546140992834
20050607,86.1032189643987
20050608,83.93073201821585
20050609,88.46249190255298
20050610,87.9790249773825
20050611,87.9790249773825
20050612,87.9790249773825
20050613,90.9018534498382
20050614,92.42106373848877
20050615,94.92185908984662
20050616,91.19318868548942
20050617,88.37519598135484
20050618,88.37519598135484
20050619,88.37519598135484
20050620,87.11994894225062
20050621,91.19410813906062
20050622,89.77621123874906
20050623,89.22282913250105
20050624,90.34280483419525
20050625,90.34280483419525
20050626,90.34280483419525
20050627,91.53727039077599
20050628,93.14622753768873
20050629,92.29157403284229
20050630,91.38254318205188
20050701,91.50307708558435
20050702,91.50307708558435
20050703,91.50307708558435
20050704,92.00715613776019
20050705,88.2768135143543
20050706,84.18648690623185
20050707,85.33522708499386
20050708,81.3550944014625
20050709,81.3550944014625
20050710,81.3550944014625
20050711,70.0684961774213
20050712,70.023497868222
20050713,72.28914310252382
20050714,75.71174603263601
20050715,74.71420089700324
20050716,74.71420089700324
20050717,74.71420089700324
20050718,74.71420089700324
20050719,76.16381603716303
20050720,77.77955406232041
20050721,82.2879860881389
20050722,83.14927497086417
20050723,83.14927497086417
20050724,83.14927497086417
20050725,81.57442503285318
20050726,79.6761627480909
20050727,82.05083716408008
20050728,82.46055306498462
20050729,77.31273913667867
20050730,77.31273913667867
20050731,77.31273913667867
20050801,78.85207265586419
20050802,80.20904951190717
20050803,81.67179032482527
20050804,85.28237454816319
20050805,91.47990418046207
20050806,91.47990418046207
20050807,91.47990418046207
20050808,91.48457611141932
20050809,87.96100518882544
20050810,83.77113062771261
20050811,81.39819641487014
20050812,84.00131171351154
20050813,84.00131171351154
20050814,84.00131171351154
20050815,80.01975972982065
20050816,81.45206181155946
20050817,82.09988677680865
20050818,84.74497978214154
20050819,85.80332003309475
20050820,85.80332003309475
20050821,85.80332003309475
20050822,86.52175015331848
20050823,86.12574507124708
20050824,86.64485847265442
20050825,87.33541122825171
20050826,87.57638052536679
20050827,87.57638052536679
20050828,87.57638052536679
20050829,92.95099325119061
20050830,94.49685025084078
20050831,95.48165107434475
20050901,98.18025852137221
20050902,101.53098830075032
20050903,101.53098830075032
20050904,101.53098830075032
20050905,103.52872482469105
20050906,103.5387319294335
20050907,105.08143140111675
20050908,107.42198796524524
20050909,106.3033463619787
20050910,106.3033463619787
20050911,106.3033463619787
20050912,104.84859965201306
20050913,105.10281959237972
20050914,105.35460375005435
20050915,103.2057667753827
20050916,105.5789369090323
20050917,105.5789369090323
20050918,105.5789369090323
20050919,105.5789369090323
20050920,108.56207207866436
20050921,108.64464419599128
20050922,112.15747620757008
20050923,112.15747620757008
20050924,112.15747620757008
20050925,112.15747620757008
20050926,111.40473389539929
20050927,116.26705538340786
20050928,116.33956568538814
20050929,116.88923076994622
20050930,124.50410641095391
20051001,124.50410641095391
20051002,124.50410641095391
20051003,114.68237278986838
20051004,119.32578443369908
20051005,119.95144180259047
20051006,125.83851778419822
20051007,124.44057517688378
20051008,124.44057517688378
20051009,124.44057517688378
20051010,124.44057517688378
20051011,128.03853725561243
20051012,129.23359331512208
20051013,126.53258553909923
20051014,127.02827334160044
20051015,127.02827334160044
20051016,127.02827334160044
20051017,128.18353879184568
20051018,128.61679998070144
20051019,131.09125971849346
20051020,131.2539146954783
20051021,131.7848079337143
20051022,131.7848079337143
20051023,131.7848079337143
20051024,132.42713627898445
20051025,131.93519284103655
20051026,131.3067491157242
20051027,129.0782850902661
20051028,129.24995909647734
20051029,129.24995909647734
20051030,129.24995909647734
20051031,132.17734341582258
20051101,124.89359890617031
20051102,124.57056514181717
20051103,124.57056514181717
20051104,120.06299802769193
20051105,120.06299802769193
20051106,120.06299802769193
20051107,115.393033474339
20051108,116.4548123455859
20051109,120.09132366826499
20051110,124.80188653327139
20051111,121.25483460564398
20051112,121.25483460564398
20051113,121.25483460564398
20051114,125.75932572002529
20051115,130.56017389481025
20051116,132.0744188509634
20051117,126.768938771522
20051118,127.3050525277152
20051119,127.3050525277152
20051120,127.3050525277152
20051121,128.3645398159575
20051122,129.76642102526344
20051123,129.76642102526344
20051124,133.165542586355
20051125,131.49810866708324
20051126,131.49810866708324
20051127,131.49810866708324
20051128,128.40755002892763
20051129,132.04211321823357
20051130,130.3479099187027
20051201,127.16192716804579
20051202,127.19268502064915
20051203,127.19268502064915
20051204,127.19268502064915
20051205,118.66863533353582
20051206,118.47971410946214
20051207,110.34236935843182
20051208,105.08946412264451
20051209,90.67466567018532
20051210,90.67466567018532
20051211,90.67466567018532
20051212,88.77363163031434
20051213,89.77828700814221
20051214,90.58941303002129
20051215,93.09309046144645
20051216,92.46047294842661
20051217,92.46047294842661
20051218,92.46047294842661
20051219,96.94933001749688
20051220,93.90586238131576
20051221,95.36635291444381
20051222,98.23583671565216
20051223,98.23583671565216
20051224,98.23583671565216
20051225,98.23583671565216
20051226,90.23600798988798
20051227,92.49021259524746
20051228,93.19900297846823
20051229,92.74187794748173
20051230,99.19666585020953
20051231,99.19666585020953
20060101,99.19666585020953
20060102,99.19666585020953
20060103,99.19666585020953
20060104,95.55102524973753
20060105,89.46966809408138
20060106,88.73784720006545
20060107,88.73784720006545
20060108,88.73784720006545
20060109,88.73784720006545
20060110,87.41594907740577
20060111,87.82695654056903
20060112,90.54100838192386
20060113,94.48946516451228
20060114,94.48946516451228
20060115,94.48946516451228
20060116,97.87384316977882
20060117,108.30457378652791
20060118,120.32264849468164
20060119,111.31205992531808
20060120,114.39169860406355
20060121,114.39169860406355
20060122,114.39169860406355
20060123,110.33513283956002
20060124,102.23828012500493
20060125,99.44681390414655
20060126,99.42396557721966
20060127,100.87315985502946
20060128,100.87315985502946
20060129,100.87315985502946
20060130,105.60021499828808
20060131,112.65779322871643
20060201,113.26636718780588
20060202,115.19216875079833
20060203,113.64035247467825
20060204,113.64035247467825
20060205,113.64035247467825
20060206,112.16355773104635
20060207,107.66391097014532
20060208,114.44190878530314
20060209,116.65311359540011
20060210,120.65953004689733
20060211,120.65953004689733
20060212,120.65953004689733
20060213,131.2651572613803
20060214,135.8038235699851
20060215,142.64556125328085
20060216,144.86269484495085
20060217,164.78376353378022
20060218,164.78376353378022
20060219,164.78376353378022
20060220,204.85080711726704
20060221,176.88295074361798
20060222,171.56690679981403
20060223,157.75928286010327
20060224,146.1758585853952
20060225,146.1758585853952
20060226,146.1758585853952
20060227,144.55791911211793
20060228,153.46092685583858
20060301,162.12890533590348
20060302,170.82959561619853
20060303,182.13738432380674
20060304,182.13738432380674
20060305,182.13738432380674
20060306,180.00335717826343
20060307,182.37180303972755
20060308,186.38342131423659
20060309,178.99194737130628
20060310,166.3004920772779
20060311,166.3004920772779
20060312,166.3004920772779
20060313,162.40658675240397
20060314,158.64514659966
20060315,157.37988809125474
20060316,168.5472665285313
20060317,163.1019259856073
20060318,163.1019259856073
20060319,163.1019259856073
20060320,159.36624708384832
20060321,159.36624708384832
20060322,158.19525649429087
20060323,158.76144566222513
20060324,156.664385220128
20060325,156.664385220128
20060326,156.664385220128
20060327,155.9176685498843
20060328,152.78736341526786
20060329,146.89099190369328
20060330,136.83911518744043
20060331,131.1363218881437
20060401,131.1363218881437
20060402,131.1363218881437
20060403,126.54750382571184
20060404,123.45099637806028
20060405,135.2723223179266
20060406,131.92554699137662
20060407,131.44664371693645
20060408,131.44664371693645
20060409,131.44664371693645
20060410,134.04525267875619
20060411,135.18319420672486
20060412,135.03975870452607
20060413,132.24512809227187
20060414,134.77810991577562
20060415,134.77810991577562
20060416,134.77810991577562
20060417,143.18783511625568
20060418,142.16120480794905
20060419,139.44879601367882
20060420,149.45658942274076
20060421,150.51328895208164
20060422,150.51328895208164
20060423,150.51328895208164
20060424,158.7778152856106
20060425,148.8290007073807
20060426,147.5797451539429
20060427,147.1996204819621
20060428,149.53431709048058
20060429,149.53431709048058
20060430,149.53431709048058
20060501,159.1953819256157
20060502,156.1859897006071
20060503,156.1859897006071
20060504,156.1859897006071
20060505,156.1859897006071
20060506,156.1859897006071
20060507,156.1859897006071
20060508,152.54209135340344
20060509,162.0066125266989
20060510,187.83950509275928
20060511,206.52662141933644
20060512,201.19871499241222
20060513,201.19871499241222
20060514,201.19871499241222
20060515,209.72221611495067
20060516,226.07087274869855
20060517,219.89017784547266
20060518,225.24974282510897
20060519,221.48106773513868
20060520,221.48106773513868
20060521,221.48106773513868
20060522,222.28753560746586
20060523,238.9252620112341
20060524,241.40102766509912
20060525,270.4943435546614
20060526,279.04161938461687
20060527,279.04161938461687
20060528,279.04161938461687
20060529,304.47303214113
20060530,328.5379138785542
20060531,155.82598734307268
20060601,163.39068948301082
20060602,155.94746964092366
20060603,155.94746964092366
20060604,155.94746964092366
20060605,142.47888633267976
20060606,152.98023441703083
20060607,164.78337205744467
20060608,182.29713199386245
20060609,175.68834044815887
20060610,175.68834044815887
20060611,175.68834044815887
20060612,167.09899737933108
20060613,182.39581361060732
20060614,181.0160418237442
20060615,165.63272825652464
20060616,145.19004465531978
20060617,145.19004465531978
20060618,145.19004465531978
20060619,136.66748171017778
20060620,136.57127896927895
20060621,137.0137676647043
20060622,131.8794944274536
20060623,133.67274582418955
20060624,133.67274582418955
20060625,133.67274582418955
20060626,122.17587037530025
20060627,116.79189903195171
20060628,119.86297057648208
20060629,117.64416663712655
20060630,113.98882143084671
20060701,113.98882143084671
20060702,113.98882143084671
20060703,116.71664403495542
20060704,120.67136701420085
20060705,133.13094391191188
20060706,149.94418872252004
20060707,157.47457287918886
20060708,157.47457287918886
20060709,157.47457287918886
20060710,138.29744265712864
20060711,140.91745992746772
20060712,142.41565364211064
20060713,119.29399337589112
20060714,124.52034707582602
20060715,124.52034707582602
20060716,124.52034707582602
20060717,124.52034707582602
20060718,145.53578697944806
20060719,150.01351414021033
20060720,127.88482929250004
20060721,133.40367622795105
20060722,133.40367622795105
20060723,133.40367622795105
20060724,150.48345936876888
20060725,157.64797785394535
20060726,183.32248362227503
20060727,169.95631798318163
20060728,165.851267383412
20060729,165.851267383412
20060730,165.851267383412
20060731,154.20432264679067
20060801,142.11608246143635
20060802,147.4582930425222
20060803,152.74136523877354
20060804,160.69000342529344
20060805,160.69000342529344
20060806,160.69000342529344
20060807,167.44039179955595
20060808,164.11487082042552
20060809,158.36693490941693
20060810,161.31765404217035
20060811,167.49351129904989
20060812,167.49351129904989
20060813,167.49351129904989
20060814,157.4948186239112
20060815,129.25216441240644
20060816,122.72468148343593
20060817,127.18107087086625
20060818,129.37886142720976
20060819,129.37886142720976
20060820,129.37886142720976
20060821,129.6815482208688
20060822,130.3303067081008
20060823,135.17227605913712
20060824,139.37867750463786
20060825,140.04619649478227
20060826,140.04619649478227
20060827,140.04619649478227
20060828,148.2544455009941
20060829,141.7570837709783
20060830,139.32917693784714
20060831,131.9541882110776
20060901,131.80771476730473
20060902,131.80771476730473
20060903,131.80771476730473
20060904,123.91723226858309
20060905,117.21066662623991
20060906,113.30986815096384
20060907,119.35605431796454
20060908,125.0834827002401
20060909,125.0834827002401
20060910,125.0834827002401
20060911,131.17346265474632
20060912,131.87350521610452
20060913,140.12707309941118
20060914,137.85805611922729
20060915,137.9514872054144
20060916,137.9514872054144
20060917,137.9514872054144
20060918,137.9514872054144
20060919,139.17958973848218
20060920,190.66323655478058
20060921,197.20111907156283
20060922,206.2168017932587
20060923,206.2168017932587
20060924,206.2168017932587
20060925,225.29171744137207
20060926,219.8400652009792
20060927,200.94513571109468
20060928,200.0810193440221
20060929,203.0590314929427
20060930,203.0590314929427
20061001,203.0590314929427
20061002,203.4893792493061
20061003,199.42938854227026
20061004,201.23216709141963
20061005,188.85708682295527
20061006,202.23366941119627
20061007,202.23366941119627
20061008,202.23366941119627
20061009,202.23366941119627
20061010,236.59748085620336
20061011,240.77279180569087
20061012,231.77022232090232
20061013,229.19759179550377
20061014,229.19759179550377
20061015,229.19759179550377
20061016,213.65545520561952
20061017,202.3155317480948
20061018,209.98067464968904
20061019,215.08636420505545
20061020,212.6859939101461
20061021,212.6859939101461
20061022,212.6859939101461
20061023,206.31876327739081
20061024,214.92815527209203
20061025,236.39254129728732
20061026,231.6111752882501
20061027,229.8355183169093
20061028,229.8355183169093
20061029,229.8355183169093
20061030,226.79748835868207
20061031,234.28342588851538
20061101,231.61867515699652
20061102,232.90366817369585
20061103,232.90366817369585
20061104,232.90366817369585
20061105,232.90366817369585
20061106,245.51619479652416
20061107,255.09024904768876
20061108,285.76309117811377
20061109,309.3149322914911
20061110,312.14931943101607
20061111,312.14931943101607
20061112,312.14931943101607
20061113,321.5318606868253
20061114,339.5196357552128
20061115,310.7304999034555
20061116,358.5770245224449
20061117,396.04937298359533
20061118,396.04937298359533
20061119,396.04937298359533
20061120,446.4402522865223
20061121,467.0531051667707
20061122,441.94049374782605
20061123,441.94049374782605
20061124,435.19976883440864
20061125,435.19976883440864
20061126,435.19976883440864
20061127,423.692185389246
20061128,391.7766721217207
20061129,370.1639287376241
20061130,366.8949343144884
20061201,387.66162382237366
20061202,387.66162382237366
20061203,387.66162382237366
20061204,352.06713953984496
20061205,370.62389607113346
20061206,345.2709215573816
20061207,373.4488137055371
20061208,384.56370771591713
20061209,384.56370771591713
20061210,384.56370771591713
20061211,391.55785517088043
20061212,393.91340976564135
20061213,391.4674156390418
20061214,369.87035755933226
20061215,376.86063791345646
20061216,376.86063791345646
20061217,376.86063791345646
20061218,402.2758337239064
20061219,429.11443420581537
20061220,394.25614519593285
20061221,442.66685262312524
20061222,443.69001598807176
20061223,443.69001598807176
20061224,443.69001598807176
20061225,473.224055755265
20061226,467.52261826024403
20061227,435.79814906513565
20061228,444.22723147233154
20061229,443.3117477020072
20061230,443.3117477020072
20061231,443.3117477020072
20070101,443.3117477020072
20070102,443.3117477020072
20070103,443.3117477020072
20070104,436.2364792318782
20070105,435.3221206198779
20070106,435.3221206198779
20070107,435.3221206198779
20070108,435.3221206198779
20070109,455.1700925853602
20070110,457.59390215670265
20070111,447.0234372631375
20070112,407.55296434155633
20070113,407.55296434155633
20070114,407.55296434155633
20070115,382.7447747443552
20070116,351.5467125489815
20070117,365.67955890241115
20070118,313.93990656129785
20070119,299.054166748311
20070120,299.054166748311
20070121,299.054166748311
20070122,300.60409838028363
20070123,297.8287047294507
20070124,296.63657529330476
20070125,300.72165359042606
20070126,306.5910197448884
20070127,306.5910197448884
20070128,306.5910197448884
20070129,310.69215758148067
20070130,317.33792897981095
20070131,342.0134121708945
20070201,336.01220792943957
20070202,339.8831187054048
20070203,339.8831187054048
20070204,339.8831187054048
20070205,337.71045451094955
20070206,346.7433796985335
20070207,362.87784422780163
20070208,370.3613037604674
20070209,353.73858012647196
20070210,353.73858012647196
20070211,353.73858012647196
20070212,353.73858012647196
20070213,349.51662314277434
20070214,318.74148841606865
20070215,325.0866240748962
20070216,327.940587763948
20070217,327.940587763948
20070218,327.940587763948
20070219,334.0421536173209
20070220,340.3678255093209
20070221,355.2340719405404
20070222,319.77821927836885
20070223,319.2434960323605
20070224,319.2434960323605
20070225,319.2434960323605
20070226,331.1029631312521
20070227,350.19337965227993
20070228,347.68222491223696
20070301,357.7401875710788
20070302,362.9058903476491
20070303,362.9058903476491
20070304,362.9058903476491
20070305,398.5627823872479
20070306,361.94753953958593
20070307,375.2812706324425
20070308,381.2072007424183
20070309,392.6051154275479
20070310,392.6051154275479
20070311,392.6051154275479
20070312,411.47949440419535
20070313,428.6018134811588
20070314,449.6200986118636
20070315,446.6356125483546
20070316,465.21665066302756
20070317,465.21665066302756
20070318,465.21665066302756
20070319,469.0596270056621
20070320,444.2635064840046
20070321,444.2635064840046
20070322,440.7510511739433
20070323,439.8330212733687
20070324,439.8330212733687
20070325,439.8330212733687
20070326,395.9713390675701
20070327,399.89244817139087
20070328,395.25205660315964
20070329,383.82392236693977
20070330,367.7297926998423
20070331,367.7297926998423
20070401,367.7297926998423
20070402,385.54836786751116
20070403,399.9906674748282
20070404,409.62467671500855
20070405,385.6681748974249
20070406,393.46143887034145
20070407,393.46143887034145
20070408,393.46143887034145
20070409,398.5807643543174
20070410,394.27644949340106
20070411,416.6989985623473
20070412,420.14695858645894
20070413,430.7406488656783
20070414,430.7406488656783
20070415,430.7406488656783
20070416,464.20353020937466
20070417,467.18391268556013
20070418,475.75683407519915
20070419,469.2740868926214
20070420,486.10512740830393
20070421,486.10512740830393
20070422,486.10512740830393
20070423,500.3324622455179
20070424,497.6294759104023
20070425,477.79489879391383
20070426,475.43926300988403
20070427,472.95461156356606
20070428,472.95461156356606
20070429,472.95461156356606
20070430,472.95461156356606
20070501,456.88399959383094
20070502,447.05650106850675
20070503,447.05650106850675
20070504,447.05650106850675
20070505,447.05650106850675
20070506,447.05650106850675
20070507,425.37243823921324
20070508,406.31645531983037
20070509,344.4073824711876
20070510,353.2864477635372
20070511,363.6605805424213
20070512,363.6605805424213
20070513,363.6605805424213
20070514,363.9666620523531
20070515,384.17571609876654
20070516,386.0791531046613
20070517,386.35880181839826
20070518,404.01325726499886
20070519,404.01325726499886
20070520,404.01325726499886
20070521,400.0927334023005
20070522,384.67807274192063
20070523,335.7897494493884
20070524,350.103338040937
20070525,362.95114204747347
20070526,362.95114204747347
20070527,362.95114204747347
20070528,351.211992380528
20070529,346.16891406878983
20070530,344.30748596481146
20070531,348.7103462656077
20070601,361.8442843137315
20070602,361.8442843137315
20070603,361.8442843137315
20070604,358.7440683041058
20070605,369.47631559358746
20070606,364.5917944158146
20070607,366.59959909540714
20070608,375.9790615615966
20070609,375.9790615615966
20070610,375.9790615615966
20070611,371.96518721666524
20070612,380.3630780208038
20070613,404.4858143725383
20070614,383.4658465354324
20070615,370.8675732754597
20070616,370.8675732754597
20070617,370.8675732754597
20070618,378.66621829311885
20070619,370.6756914030328
20070620,365.6932191093896
20070621,364.50456483847614
20070622,369.5077846106072
20070623,369.5077846106072
20070624,369.5077846106072
20070625,381.6870271022332
20070626,390.24234356222945
20070627,397.3093558681783
20070628,401.3355168449435
20070629,400.3557166533443
20070630,400.3557166533443
20070701,400.3557166533443
20070702,395.0557438919379
20070703,398.7121736387932
20070704,402.3192077710763
20070705,399.39083215003967
20070706,401.3391178795256
20070707,401.3391178795256
20070708,401.3391178795256
20070709,413.7860257481623
20070710,411.5881509225302
20070711,410.24438052591057
20070712,413.7596398980157
20070713,408.893609322354
20070714,408.893609322354
20070715,408.893609322354
20070716,408.893609322354
20070717,422.6723046586775
20070718,424.47262363431105
20070719,425.8099019204535
20070720,446.4464589919704
20070721,446.4464589919704
20070722,446.4464589919704
20070723,457.738548417235
20070724,447.9308361634117
20070725,447.2267605382219
20070726,458.79337006100474
20070727,457.63533289648393
20070728,457.63533289648393
20070729,457.63533289648393
20070730,451.86816023993686
20070731,455.381955310469
20070801,452.3714969687204
20070802,451.44598923479236
20070803,467.765598290531
20070804,467.765598290531
20070805,467.765598290531
20070806,491.2835341606217
20070807,508.1688266514177
20070808,543.3018063405966
20070809,596.1730658019237
20070810,602.8954658010134
20070811,602.8954658010134
20070812,602.8954658010134
20070813,629.0437323182662
20070814,607.7437390854433
20070815,610.4939199432237
20070816,606.8977511020403
20070817,634.4148682735153
20070818,634.4148682735153
20070819,634.4148682735153
20070820,593.3423772081558
20070821,572.0083620228695
20070822,606.6734039655473
20070823,587.286153053931
20070824,567.2863860991558
20070825,567.2863860991558
20070826,567.2863860991558
20070827,573.1462864324023
20070828,562.5996008001756
20070829,575.1390288040395
20070830,564.0070687810671
20070831,559.0304195005467
20070901,559.0304195005467
20070902,559.0304195005467
20070903,501.04446897307366
20070904,462.0420905318884
20070905,453.3581031935581
20070906,536.4155484133732
20070907,565.1954804718666
20070908,565.1954804718666
20070909,565.1954804718666
20070910,574.3290426608994
20070911,578.8251505754419
20070912,574.9552749033509
20070913,658.6157822165665
20070914,685.5100811987734
20070915,685.5100811987734
20070916,685.5100811987734
20070917,685.5100811987734
20070918,840.641498932371
20070919,852.876698423991
20070920,838.6428076903803
20070921,840.909827043821
20070922,840.909827043821
20070923,840.909827043821
20070924,840.909827043821
20070925,821.3381180039555
20070926,747.4510248805991
20070927,637.0850155378347
20070928,683.3657285105021
20070929,683.3657285105021
20070930,683.3657285105021
20071001,663.542674457544
20071002,587.1741713729409
20071003,533.0169216001096
20071004,489.07787691340724
20071005,459.13369492533843
20071006,459.13369492533843
20071007,459.13369492533843
20071008,459.13369492533843
20071009,450.98895109674
20071010,488.7369709839642
20071011,473.64602203949653
20071012,525.9698143729541
20071013,525.9698143729541
20071014,525.9698143729541
20071015,583.8457883081903
20071016,653.0914329997514
20071017,645.5960727567789
20071018,583.2641629354359
20071019,545.5997986363121
20071020,545.5997986363121
20071021,545.5997986363121
20071022,549.9846300317089
20071023,566.926123961899
20071024,563.7929286970888
20071025,595.2909634381397
20071026,565.1053987546359
20071027,565.1053987546359
20071028,565.1053987546359
20071029,563.7638445526829
20071030,567.8857751883959
20071031,540.4822192570474
20071101,559.3419546046615
20071102,567.2104233485647
20071103,567.2104233485647
