Date,Agat Ejendomme A/S
20040902,96.1944500593242
20040903,100.74509825588204
20040904,100.74509825588204
20040905,100.74509825588204
20040906,98.65991723951997
20040907,94.32244131209649
20040908,88.5380301114726
20040909,77.61361051117707
20040910,81.555631414238
20040911,81.555631414238
20040912,81.555631414238
20040913,78.5756717868723
20040914,81.41022415385261
20040915,83.49749882128236
20040916,86.60781864026916
20040917,90.53562630925641
20040918,90.53562630925641
20040919,90.53562630925641
20040920,83.43106954666861
20040921,85.64623708817003
20040922,80.62317043181739
20040923,83.6392940551357
20040924,87.01907475650398
20040925,87.01907475650398
20040926,87.01907475650398
20040927,87.27060956074327
20040928,88.52356066008879
20040929,84.4685376596596
20040930,75.01863641423633
20041001,65.39941025513744
20041002,65.39941025513744
20041003,65.39941025513744
20041004,76.11452963161962
20041005,75.33634032875335
20041006,64.18598731914923
20041007,64.39166278752681
20041008,67.3860743653132
20041009,67.3860743653132
20041010,67.3860743653132
20041011,66.29898367977471
20041012,66.95192665178158
20041013,68.33824149431987
20041014,68.4466264967201
20041015,68.246507582098
20041016,68.246507582098
20041017,68.246507582098
20041018,69.37714502677458
20041019,69.02958107093025
20041020,71.19422487428204
20041021,68.03741668679433
20041022,67.26885335142119
20041023,67.26885335142119
20041024,67.26885335142119
20041025,70.34898059505946
20041026,69.69204778122734
20041027,70.82144432243682
20041028,72.32231533417466
20041029,78.74682606650529
20041030,78.74682606650529
20041031,78.74682606650529
20041101,74.79253877347112
20041102,77.0478701601473
20041103,78.7846577703292
20041104,74.3971317365893
20041105,71.99344582750845
20041106,71.99344582750845
20041107,71.99344582750845
20041108,71.69598219013008
20041109,62.6913721921486
20041110,62.08809743354878
20041111,71.28401398353367
20041112,71.0788511407923
20041113,71.0788511407923
20041114,71.0788511407923
20041115,76.37776385122946
20041116,86.64835059531036
20041117,89.45612802149195
20041118,78.21017461870329
20041119,75.5277442276431
20041120,75.5277442276431
20041121,75.5277442276431
20041122,80.43817796337619
20041123,81.3788864331083
20041124,89.62220977729986
20041125,85.12144073054506
20041126,81.32678595594986
20041127,81.32678595594986
20041128,81.32678595594986
20041129,79.94552267837436
20041130,83.33323649564313
20041201,70.13370471500076
20041202,71.8020867490333
20041203,72.61349923972129
20041204,72.61349923972129
20041205,72.61349923972129
20041206,74.1616782662892
20041207,79.10934289632483
20041208,78.15749682091375
20041209,82.81392034657227
20041210,83.68679935275541
20041211,83.68679935275541
20041212,83.68679935275541
20041213,78.20107916711564
20041214,80.32853703930611
20041215,67.70255171466671
20041216,56.52022670989226
20041217,51.478510724169496
20041218,51.478510724169496
20041219,51.478510724169496
20041220,50.027225383425794
20041221,40.455008127547266
20041222,34.28686730807881
20041223,33.511484622158264
20041224,33.511484622158264
20041225,33.511484622158264
20041226,33.511484622158264
20041227,36.16431019472304
20041228,39.73373889511259
20041229,36.24152838395101
20041230,33.11547449931432
20041231,33.11547449931432
20050101,33.11547449931432
20050102,33.11547449931432
20050103,34.917978735892376
20050104,36.369531621536936
20050105,35.695303853914695
20050106,36.08092698676236
20050107,33.597304643778294
20050108,33.597304643778294
20050109,33.597304643778294
20050110,33.62175635681967
20050111,33.79614895794585
20050112,32.715080854078344
20050113,31.068164749611306
20050114,30.650740666621623
20050115,30.650740666621623
20050116,30.650740666621623
20050117,26.889762851741494
20050118,25.48590816060841
20050119,24.74362057147767
20050120,21.999708214539716
20050121,21.4265414180947
20050122,21.4265414180947
20050123,21.4265414180947
20050124,23.666492114145314
20050125,25.35470776227175
20050126,25.04900004085618
20050127,27.38357093798277
20050128,26.410388394723284
20050129,26.410388394723284
20050130,26.410388394723284
20050131,26.37105539751808
20050201,25.994098836119264
20050202,24.58931596104602
20050203,25.142226304326833
20050204,22.171707225404234
20050205,22.171707225404234
20050206,22.171707225404234
20050207,22.221915270701007
20050208,23.03391056132248
20050209,22.90677253054259
20050210,23.13707044949781
20050211,23.001716345389216
20050212,23.001716345389216
20050213,23.001716345389216
20050214,23.9453718975134
20050215,23.403784207169988
20050216,23.927991292247345
20050217,23.571694331426595
20050218,23.738135856014278
20050219,23.738135856014278
20050220,23.738135856014278
20050221,23.88195391111436
20050222,23.96743848052773
20050223,24.464225400225853
20050224,24.23019460929227
20050225,24.32163122660948
20050226,24.32163122660948
20050227,24.32163122660948
20050228,25.93743743213036
20050301,25.78528931804175
20050302,25.7725763344704
20050303,25.966251219016304
20050304,26.50442587887317
20050305,26.50442587887317
20050306,26.50442587887317
20050307,26.702626650548684
20050308,27.585886143859607
20050309,28.17699364030373
20050310,28.682050029331393
20050311,28.583151071890754
20050312,28.583151071890754
20050313,28.583151071890754
20050314,29.088458949920163
20050315,28.669171014210377
20050316,29.180971651075637
20050317,29.289631208768387
20050318,29.00238014073265
20050319,29.00238014073265
20050320,29.00238014073265
20050321,29.265784540959153
20050322,28.36743944418267
20050323,28.051192616489566
20050324,28.051192616489566
20050325,28.051192616489566
20050326,28.051192616489566
20050327,28.051192616489566
20050328,28.051192616489566
20050329,27.496757923632476
20050330,26.320905101618273
20050331,25.817864900691344
20050401,26.3060708658358
20050402,26.3060708658358
20050403,26.3060708658358
20050404,27.160647226825468
20050405,26.442586349135095
20050406,25.62234118301676
20050407,25.578209488081622
20050408,25.83183923369722
20050409,25.83183923369722
20050410,25.83183923369722
20050411,26.275050140547773
20050412,27.478775538307385
20050413,26.869978965948405
20050414,26.490263586584213
20050415,27.418258366086086
20050416,27.418258366086086
20050417,27.418258366086086
20050418,28.7169182292393
20050419,28.810917671195032
20050420,28.394209215801975
20050421,27.58608766634232
20050422,27.58608766634232
20050423,27.58608766634232
20050424,27.58608766634232
20050425,28.323107550638262
20050426,28.24834657928217
20050427,28.339572189338394
20050428,29.06785106189598
20050429,10.927365648587365
20050430,10.927365648587365
20050501,10.927365648587365
20050502,10.227961211271037
20050503,10.390730376955673
20050504,10.881220002923046
20050505,10.881220002923046
20050506,10.767575456743206
20050507,10.767575456743206
20050508,10.767575456743206
20050509,11.566244327066054
20050510,11.413437560059423
20050511,11.316802750978491
20050512,11.311503537597057
20050513,11.745886914126261
20050514,11.745886914126261
20050515,11.745886914126261
20050516,11.745886914126261
20050517,11.444946531719747
20050518,11.544358967085898
20050519,11.66199769587677
20050520,11.760198303226286
20050521,11.760198303226286
20050522,11.760198303226286
20050523,12.040809576977262
20050524,11.699632117966042
20050525,11.37447718483684
20050526,11.114318484070665
20050527,10.651231940561763
20050528,10.651231940561763
20050529,10.651231940561763
20050530,10.842130826262991
20050531,10.338561093666113
20050601,10.49008490811928
20050602,10.739821679927399
20050603,10.363854178507326
20050604,10.363854178507326
20050605,10.363854178507326
20050606,10.323227973543037
20050607,9.734643612295299
20050608,8.484865460769399
20050609,8.181983155785506
20050610,7.732777706837502
20050611,7.732777706837502
20050612,7.732777706837502
20050613,7.572556045637953
20050614,7.395075028991282
20050615,6.460430499173164
20050616,5.675549249743773
20050617,3.8724138765778
20050618,3.8724138765778
20050619,3.8724138765778
20050620,4.278358044468054
20050621,3.9462902103464415
20050622,3.581036069221632
20050623,3.2207294362721717
20050624,3.6249158476587895
20050625,3.6249158476587895
20050626,3.6249158476587895
20050627,4.058137265369249
20050628,3.2179436917511275
20050629,2.8600190126694147
20050630,5.623286721691922
20050701,5.257760230485653
20050702,5.257760230485653
20050703,5.257760230485653
20050704,5.339039133604818
20050705,5.101202007424866
20050706,5.219287596104601
20050707,5.6486753843326944
20050708,5.331060059535428
20050709,5.331060059535428
20050710,5.331060059535428
20050711,5.258997580130352
20050712,5.60087364896306
20050713,5.421492754928353
20050714,5.547551814947359
20050715,5.557971265610748
20050716,5.557971265610748
20050717,5.557971265610748
20050718,5.92534696347859
20050719,6.322712420655717
20050720,6.982357058624154
20050721,6.610674501867685
20050722,6.33676882023152
20050723,6.33676882023152
20050724,6.33676882023152
20050725,6.796454114188665
20050726,6.879022602711895
20050727,6.367863081159818
20050728,6.196703380843757
20050729,5.87916965963578
20050730,5.87916965963578
20050731,5.87916965963578
20050801,5.504539151061107
20050802,5.744330678140671
20050803,6.024930613391544
20050804,5.922355631720199
20050805,5.740958136326762
20050806,5.740958136326762
20050807,5.740958136326762
20050808,5.690801282344764
20050809,4.564562430167491
20050810,5.435552307023084
20050811,5.414712935709701
20050812,5.9119073780421765
20050813,5.9119073780421765
20050814,5.9119073780421765
20050815,5.948440076615036
20050816,5.679214639665517
20050817,5.446419532731329
20050818,5.664758241301904
20050819,5.384307624421038
20050820,5.384307624421038
20050821,5.384307624421038
20050822,5.567221002831604
20050823,5.793613645881544
20050824,5.958913807169355
20050825,6.048421304927404
20050826,5.965813908496871
20050827,5.965813908496871
20050828,5.965813908496871
20050829,6.089334284108862
20050830,5.854416636221389
20050831,6.498999195847081
20050901,6.328758263378515
20050902,5.899698732736194
20050903,5.899698732736194
20050904,5.899698732736194
20050905,5.52649114421111
20050906,5.1717680861968915
20050907,5.01250588624801
20050908,5.444613845742681
20050909,4.865794990445
20050910,4.865794990445
20050911,4.865794990445
20050912,4.687092671420421
20050913,3.842945720694845
20050914,3.268225500727077
20050915,3.2926166955424807
20050916,3.267428633448259
20050917,3.267428633448259
20050918,3.267428633448259
20050919,3.4327454763092966
20050920,3.6231945253697972
20050921,3.3865776447686087
20050922,3.4400984110880333
20050923,3.600307834464889
20050924,3.600307834464889
20050925,3.600307834464889
20050926,3.7290687209839675
20050927,3.866660263215325
20050928,3.3394434564408133
20050929,2.99533469296671
20050930,6.345881490638514
20051001,6.345881490638514
20051002,6.345881490638514
20051003,6.656678668688911
20051004,6.807603981376896
20051005,10.002327868740501
20051006,10.972964731565853
20051007,10.364052280851208
20051008,10.364052280851208
20051009,10.364052280851208
20051010,11.005818144421314
20051011,11.758121814446064
20051012,9.811034513776267
20051013,10.264400625556815
20051014,11.315616269858616
20051015,11.315616269858616
20051016,11.315616269858616
20051017,11.1216422669189
20051018,11.295211204102275
20051019,12.422427980766876
20051020,12.022085340670857
20051021,12.8079807306444
20051022,12.8079807306444
20051023,12.8079807306444
20051024,11.886733474011242
20051025,11.217016212257775
20051026,10.474367006389503
20051027,10.745892354390223
20051028,11.044745773175375
20051029,11.044745773175375
20051030,11.044745773175375
20051031,11.833864985273072
20051101,12.231679571195581
20051102,12.582456484480646
20051103,12.992633145525483
20051104,12.200027434087215
20051105,12.200027434087215
20051106,12.200027434087215
20051107,12.497353933930574
20051108,12.401052558672227
20051109,12.837262529770584
20051110,13.163122881498158
20051111,13.591574221018076
20051112,13.591574221018076
20051113,13.591574221018076
20051114,12.689740180886531
20051115,12.904285821331069
20051116,13.040650185665445
20051117,11.757418388031251
20051118,12.186703209434542
20051119,12.186703209434542
20051120,12.186703209434542
20051121,11.707121377576016
20051122,11.587681467218234
20051123,10.98288276024326
20051124,11.72825597311659
20051125,11.292624589849716
20051126,11.292624589849716
20051127,11.292624589849716
20051128,11.89477196934452
20051129,9.81083900144572
20051130,10.53850748613313
20051201,9.320186125888267
20051202,9.192810615458708
20051203,9.192810615458708
20051204,9.192810615458708
20051205,9.233842691295763
20051206,10.206912742747948
20051207,11.193511648955257
20051208,10.189104369509213
20051209,9.708881626535321
20051210,9.708881626535321
20051211,9.708881626535321
20051212,10.25466701794798
20051213,10.277602031608295
20051214,10.422516065155564
20051215,10.681696193685767
20051216,9.722561084606628
20051217,9.722561084606628
20051218,9.722561084606628
20051219,9.801898688935212
20051220,9.848702871311469
20051221,10.228650328719237
20051222,10.281609799328825
20051223,9.970107417010203
20051224,9.970107417010203
20051225,9.970107417010203
20051226,9.970107417010203
20051227,10.469945717250624
20051228,10.41041269790847
20051229,10.703517054281242
20051230,12.299265853354797
20051231,12.299265853354797
20060101,12.299265853354797
20060102,12.238005840102579
20060103,12.746623633019793
20060104,12.66563926897306
20060105,13.10165817380458
20060106,12.781761348023464
20060107,12.781761348023464
20060108,12.781761348023464
20060109,5.518933697293272
20060110,6.0777024303745755
20060111,6.03118361196691
20060112,6.331610246904362
20060113,5.571741483870623
20060114,5.571741483870623
20060115,5.571741483870623
20060116,5.828370051415147
20060117,6.038606848274127
20060118,6.509490447481346
20060119,6.217491537812693
20060120,6.396184476300437
20060121,6.396184476300437
20060122,6.396184476300437
20060123,6.847806244596122
20060124,6.147902630001781
20060125,6.093020225109345
20060126,6.320186642058839
20060127,6.267964965197898
20060128,6.267964965197898
20060129,6.267964965197898
20060130,6.500803788752967
20060131,8.94565773735609
20060201,8.882972337978122
20060202,9.329567714925767
20060203,9.26388198334125
20060204,9.26388198334125
20060205,9.26388198334125
20060206,9.568805416730727
20060207,9.912317075618231
20060208,10.170838226364134
20060209,9.908566505024536
20060210,10.029878999279168
20060211,10.029878999279168
20060212,10.029878999279168
20060213,10.461313390249595
20060214,11.930305260558614
20060215,11.137961599032536
20060216,10.812716468703213
20060217,11.073977612601638
20060218,11.073977612601638
20060219,11.073977612601638
20060220,10.854736746919686
20060221,10.911856112636446
20060222,11.312619666864093
20060223,11.002456087805426
20060224,11.504234160966698
20060225,11.504234160966698
20060226,11.504234160966698
20060227,11.390270450562248
20060228,11.714287070535525
20060301,11.739491381336844
20060302,11.80390595253295
20060303,11.733212818017728
20060304,11.733212818017728
20060305,11.733212818017728
20060306,10.98362009511761
20060307,10.940641703243326
20060308,10.56685612300279
20060309,10.433295113610868
20060310,10.601351590418387
20060311,10.601351590418387
20060312,10.601351590418387
20060313,10.396686742625517
20060314,9.276805750403028
20060315,9.642611990037695
20060316,9.601366970187202
20060317,9.525812227364057
20060318,9.525812227364057
20060319,9.525812227364057
20060320,9.70776664171474
20060321,9.895801434868607
20060322,10.145993338776407
20060323,10.081340137098778
20060324,9.976303301659955
20060325,9.976303301659955
20060326,9.976303301659955
20060327,9.993526541889912
20060328,9.944120461163138
20060329,10.839707803653988
20060330,10.622990538820805
20060331,9.313021114907977
20060401,9.313021114907977
20060402,9.313021114907977
20060403,9.459093112347585
20060404,9.660049311557191
20060405,9.71580694231314
20060406,9.952235383337882
20060407,9.895293048489389
20060408,9.895293048489389
20060409,9.895293048489389
20060410,10.253068014675067
20060411,10.616884902892746
20060412,10.688031512996012
20060413,10.688031512996012
20060414,10.688031512996012
20060415,10.688031512996012
20060416,10.688031512996012
20060417,10.688031512996012
20060418,10.700197782363857
20060419,10.693774469261534
20060420,10.977715393454226
20060421,10.857722429129602
20060422,10.857722429129602
20060423,10.857722429129602
20060424,10.39117873838412
20060425,10.176406737254464
20060426,10.500313098193311
20060427,8.294992835500391
20060428,7.528053627482075
20060429,7.528053627482075
20060430,7.528053627482075
20060501,6.702484790657322
20060502,6.31094884375897
20060503,6.802573343614491
20060504,7.037857391484761
20060505,7.048653252042939
20060506,7.048653252042939
20060507,7.048653252042939
20060508,7.110063400148325
20060509,7.107037969996145
20060510,7.480456259174482
20060511,7.533625452313658
20060512,7.533625452313658
20060513,7.533625452313658
20060514,7.533625452313658
20060515,9.120436949214591
20060516,9.540184038808894
20060517,10.049828883943258
20060518,10.502089682144659
20060519,9.619510636445687
20060520,9.619510636445687
20060521,9.619510636445687
20060522,12.223822910720967
20060523,11.198637427177061
20060524,11.64183027364
20060525,11.64183027364
20060526,10.917910763668935
20060527,10.917910763668935
20060528,10.917910763668935
20060529,10.084773911373695
20060530,11.124771834083475
20060531,10.944252124152376
20060601,11.463883403009508
20060602,11.366095142134732
20060603,11.366095142134732
20060604,11.366095142134732
20060605,11.366095142134732
20060606,11.999264864653389
20060607,12.59044804263124
20060608,14.733551880367223
20060609,15.03079888034744
20060610,15.03079888034744
20060611,15.03079888034744
20060612,16.49845819682452
20060613,19.50743322311137
20060614,19.726967350314244
20060615,16.39426563689121
20060616,16.843784538829606
20060617,16.843784538829606
20060618,16.843784538829606
20060619,15.79112823667797
20060620,20.00405815098744
20060621,19.76830636496854
20060622,19.462175294032107
20060623,19.581219621789355
20060624,19.581219621789355
20060625,19.581219621789355
20060626,19.932130820311624
20060627,20.720881776379667
20060628,21.908272160393285
20060629,21.864305812022785
20060630,20.7557272107429
20060701,20.7557272107429
20060702,20.7557272107429
20060703,20.738949884649667
20060704,18.828670485171372
20060705,17.968060307050024
20060706,18.048544646349725
20060707,18.477677497587063
20060708,18.477677497587063
20060709,18.477677497587063
20060710,18.380623938521673
20060711,20.099001287594234
20060712,19.594581817875902
20060713,20.26431299489282
20060714,22.376298906242507
20060715,22.376298906242507
20060716,22.376298906242507
20060717,24.078873902612596
20060718,23.029616956874598
20060719,22.094751270409105
20060720,20.86924722136537
20060721,21.562279245980694
20060722,21.562279245980694
20060723,21.562279245980694
20060724,21.78989153676953
20060725,20.93448279337307
20060726,21.156755411097386
20060727,19.718290680770213
20060728,20.02473600238622
20060729,20.02473600238622
20060730,20.02473600238622
20060731,20.01331439727503
20060801,20.699575624162893
20060802,19.486666095081837
20060803,20.204213086075494
20060804,19.91352851203158
20060805,19.91352851203158
20060806,19.91352851203158
20060807,20.704463202812352
20060808,21.036908621773847
20060809,21.192353658482922
20060810,21.779816870952754
20060811,22.634511298389224
20060812,22.634511298389224
20060813,22.634511298389224
20060814,22.28487835475576
20060815,22.87478376747223
20060816,23.848427187326852
20060817,24.082380088265626
20060818,24.07708741628033
20060819,24.07708741628033
20060820,24.07708741628033
20060821,25.270418519580975
20060822,24.360060744879434
20060823,25.17346577619347
20060824,25.468464867767338
20060825,25.003157620485204
20060826,25.003157620485204
20060827,25.003157620485204
20060828,25.443967187375648
20060829,25.87656765239586
20060830,24.41284189075888
20060831,22.835170180128664
20060901,22.381259950694588
20060902,22.381259950694588
20060903,22.381259950694588
20060904,21.266904049541733
20060905,19.913506505993944
20060906,21.11742176408267
20060907,21.31639961353665
20060908,20.604553706219924
20060909,20.604553706219924
20060910,20.604553706219924
20060911,21.56655422498992
20060912,20.931393691462368
20060913,20.235703582161907
20060914,16.679292695685454
20060915,17.18852606576068
20060916,17.18852606576068
20060917,17.18852606576068
20060918,17.916442789071837
20060919,18.081183760647786
20060920,18.70242961180512
20060921,18.05487662380588
20060922,18.02910430651781
20060923,18.02910430651781
20060924,18.02910430651781
20060925,17.66599081472629
20060926,15.39664332725884
20060927,15.752855419870963
20060928,16.110142944601165
20060929,15.780584195428895
20060930,15.780584195428895
20061001,15.780584195428895
20061002,15.045062378972721
20061003,15.132641862481515
20061004,14.747462007111434
20061005,13.937563760863046
20061006,14.0787361297426
20061007,14.0787361297426
20061008,14.0787361297426
20061009,14.357172461595813
20061010,14.54444421559363
20061011,15.012024078189999
20061012,15.135933294608268
20061013,14.716846155821024
20061014,14.716846155821024
20061015,14.716846155821024
20061016,14.596932447240762
20061017,14.483564045917955
20061018,13.424241219800463
20061019,13.571898417965588
20061020,12.901056904701491
20061021,12.901056904701491
20061022,12.901056904701491
20061023,12.645630085199194
20061024,12.719844920165214
20061025,12.276811577084016
20061026,12.240874728904364
20061027,12.329637204845625
20061028,12.329637204845625
20061029,12.329637204845625
20061030,13.12223833720058
20061031,12.949002516486502
20061101,12.768770029643553
20061102,12.936447269495117
20061103,12.730586985464027
20061104,12.730586985464027
20061105,12.730586985464027
20061106,12.359212352557122
20061107,11.237985758433076
20061108,10.99319757893222
20061109,10.584652810165206
20061110,10.989649966166002
20061111,10.989649966166002
20061112,10.989649966166002
20061113,10.973937898641664
20061114,11.171282177324814
20061115,10.017199099369234
20061116,9.724608030104646
20061117,8.926232667848334
20061118,8.926232667848334
20061119,8.926232667848334
20061120,9.35516208442943
20061121,9.108013313187294
20061122,9.214468690710737
20061123,9.713281331351903
20061124,10.238590273209786
20061125,10.238590273209786
20061126,10.238590273209786
20061127,10.567697764902034
20061128,11.425172235358678
20061129,10.852433243026596
20061130,10.70752579555015
20061201,10.985161883549369
20061202,10.985161883549369
20061203,10.985161883549369
20061204,11.761650425043918
20061205,10.753313685583949
20061206,10.90981092153958
20061207,10.920714503664817
20061208,11.266978716312689
20061209,11.266978716312689
20061210,11.266978716312689
20061211,11.340006000998041
20061212,11.45466734471674
20061213,11.312921436570107
20061214,11.103254193151209
20061215,11.192488891213882
20061216,11.192488891213882
20061217,11.192488891213882
20061218,11.539757527896938
20061219,12.241887790260831
20061220,12.419776063100022
20061221,12.454346891931324
20061222,12.285299521786685
20061223,12.285299521786685
20061224,12.285299521786685
20061225,12.285299521786685
20061226,12.285299521786685
20061227,12.226685900188055
20061228,11.909293881307635
20061229,11.318758487438576
20061230,11.318758487438576
20061231,11.318758487438576
20070101,11.318758487438576
20070102,10.56878011125482
20070103,10.632496800233621
20070104,11.127790112072768
20070105,10.245018738282603
20070106,10.245018738282603
20070107,10.245018738282603
20070108,10.167235846923136
20070109,10.558966202139143
20070110,10.693407436498035
20070111,11.07082619166564
20070112,10.986170793511837
20070113,10.986170793511837
20070114,10.986170793511837
20070115,10.270672540300835
20070116,10.448150117366485
20070117,10.696050251570435
20070118,10.527945946239093
20070119,10.530539541482513
20070120,10.530539541482513
20070121,10.530539541482513
20070122,10.211774893431693
20070123,10.61568138325919
20070124,10.691537329966595
20070125,10.806965396223285
20070126,10.85009895179421
20070127,10.85009895179421
20070128,10.85009895179421
20070129,10.920904235462887
20070130,10.777728238033285
20070131,8.505278053679358
20070201,7.050866256559424
20070202,6.736789734296775
20070203,6.736789734296775
20070204,6.736789734296775
20070205,6.809326688118614
20070206,6.615635968784449
20070207,6.5126915917945665
20070208,6.639871480726287
20070209,5.136011356723928
20070210,5.136011356723928
20070211,5.136011356723928
20070212,4.676431665020111
20070213,4.5393786714774
20070214,4.472587085601522
20070215,4.394384840826982
20070216,4.084945628208126
20070217,4.084945628208126
20070218,4.084945628208126
20070219,4.2873374903118595
20070220,4.446794897328409
20070221,4.915893437139146
20070222,5.117446011542077
20070223,4.990433397067347
20070224,4.990433397067347
20070225,4.990433397067347
20070226,5.121383880749813
20070227,5.7229645050787665
20070228,6.422764662152291
20070301,6.576392798476913
20070302,5.90652103405281
20070303,5.90652103405281
20070304,5.90652103405281
20070305,6.75653792524388
20070306,6.143870167876333
20070307,5.870665298535288
20070308,5.669291578360277
20070309,5.272100997986581
20070310,5.272100997986581
20070311,5.272100997986581
20070312,5.348635385134483
20070313,5.914175047048593
20070314,5.716259439360133
20070315,5.656855746297172
20070316,5.870956125667306
20070317,5.870956125667306
20070318,5.870956125667306
20070319,5.271607773982067
20070320,5.225791045461248
20070321,5.009932819913171
20070322,5.126185510563885
20070323,5.176988525081964
20070324,5.176988525081964
20070325,5.176988525081964
20070326,5.2702547177828745
20070327,5.359464873125288
20070328,5.769016280904783
20070329,5.177637506054697
20070330,5.109478108240657
20070331,5.109478108240657
20070401,5.109478108240657
20070402,5.181161022387529
20070403,4.87144938463192
20070404,4.716223958018148
20070405,4.716223958018148
20070406,4.716223958018148
20070407,4.716223958018148
20070408,4.716223958018148
20070409,4.716223958018148
20070410,4.483881135874942
20070411,4.616363399211934
20070412,4.755183461003811
20070413,4.505824886404959
20070414,4.505824886404959
20070415,4.505824886404959
20070416,4.378206898101377
20070417,4.2972313930099695
20070418,4.250713515821262
20070419,4.333598650821769
20070420,4.203271585006162
20070421,4.203271585006162
20070422,4.203271585006162
20070423,3.722967660411428
20070424,3.8733148235582426
20070425,2.572481045363253
20070426,2.23406918742316
20070427,2.1702677979045064
20070428,2.1702677979045064
20070429,2.1702677979045064
20070430,1.9008437568567904
20070501,2.073798307551698
20070502,2.073771481335926
20070503,2.0433014994148464
20070504,2.0433014994148464
20070505,2.0433014994148464
20070506,2.0433014994148464
20070507,2.0771069744521453
20070508,2.1822382018988153
20070509,2.3156679442735464
20070510,2.2835408675785325
20070511,2.139412145702534
20070512,2.139412145702534
20070513,2.139412145702534
20070514,2.0363314036309963
20070515,2.0392595398609896
20070516,1.8568596687886525
20070517,1.8568596687886525
20070518,1.5602942661963557
20070519,1.5602942661963557
20070520,1.5602942661963557
20070521,1.6758979470731707
20070522,1.6712556238081167
20070523,1.5609315173926792
20070524,1.585596387287105
20070525,1.5623037329619334
20070526,1.5623037329619334
20070527,1.5623037329619334
20070528,1.5623037329619334
20070529,1.6498901139867848
20070530,1.5966418698845422
20070531,1.4092114922914474
20070601,1.4448211813774179
20070602,1.4448211813774179
20070603,1.4448211813774179
20070604,1.463215231771103
20070605,1.463215231771103
20070606,1.6277587888062828
20070607,1.9819409658460747
20070608,2.1079957612243776
20070609,2.1079957612243776
20070610,2.1079957612243776
20070611,1.9960723975182713
20070612,2.141559126031084
20070613,2.12224836477277
20070614,1.978486190847385
20070615,2.000115501321823
20070616,2.000115501321823
20070617,2.000115501321823
20070618,1.888373518113131
20070619,1.8287903774091443
20070620,1.8491702509300891
20070621,1.9727947954510576
20070622,1.8324901691533557
20070623,1.8324901691533557
20070624,1.8324901691533557
20070625,2.0029992111659563
20070626,2.023156368539574
20070627,2.208627260440713
20070628,1.9602973116924312
20070629,1.8702391919964092
20070630,1.8702391919964092
20070701,1.8702391919964092
20070702,1.7786735931546243
20070703,1.8035530642102924
20070704,1.822981146917986
20070705,1.870346567119231
20070706,1.6954408968645462
20070707,1.6954408968645462
20070708,1.6954408968645462
20070709,1.6363065375514587
20070710,1.6246466415896372
20070711,1.5530546297790069
20070712,1.5374070931700228
20070713,1.5380681039595165
20070714,1.5380681039595165
20070715,1.5380681039595165
20070716,1.4558256736003732
20070717,1.347487425631917
20070718,1.3976255199992098
20070719,1.425893325287144
20070720,1.5103459408976108
20070721,1.5103459408976108
20070722,1.5103459408976108
20070723,1.438048981354523
20070724,1.582732261199066
20070725,1.600585299645329
20070726,1.6886314973982337
20070727,1.8341087261179752
20070728,1.8341087261179752
20070729,1.8341087261179752
20070730,1.7966287732573034
20070731,1.7289695096755069
20070801,1.792565232767348
20070802,1.8378913962010013
20070803,1.9520639098864077
20070804,1.9520639098864077
20070805,1.9520639098864077
20070806,2.1690865688226637
20070807,2.049039316384516
20070808,1.78305834143648
20070809,1.960021044681484
20070810,2.1786870842425614
20070811,2.1786870842425614
20070812,2.1786870842425614
20070813,1.9690320493845905
20070814,2.1749275124865832
20070815,2.430445042446944
20070816,3.16465386212772
20070817,2.75590069136763
20070818,2.75590069136763
20070819,2.75590069136763
20070820,2.718982824641615
20070821,2.743647253071424
20070822,2.5180508542023903
20070823,2.409712324333455
20070824,2.3711421393030543
20070825,2.3711421393030543
20070826,2.3711421393030543
20070827,2.237378565794505
20070828,2.451769171177869
20070829,2.3540344186505107
20070830,2.5053199932351427
20070831,2.9887797062755466
20070901,2.9887797062755466
20070902,2.9887797062755466
20070903,3.0337264819322143
20070904,2.9487089596962437
20070905,3.274708389276008
20070906,3.2399051130383194
20070907,3.6199187492142664
20070908,3.6199187492142664
20070909,3.6199187492142664
20070910,4.093380241551312
20070911,3.6183438859718557
20070912,3.7239662351178793
20070913,3.6683641656896904
20070914,3.6813137357181995
20070915,3.6813137357181995
20070916,3.6813137357181995
20070917,4.011609722114841
20070918,3.7490279064622394
20070919,3.3485707966456246
20070920,3.5100787171121612
20070921,3.084090030718354
20070922,3.084090030718354
20070923,3.084090030718354
20070924,2.9940373597930496
20070925,3.204366673149574
20070926,3.1766558779592122
20070927,3.5526386300597177
20070928,8.35588598209242
20070929,8.35588598209242
20070930,8.35588598209242
20071001,9.705030246677207
20071002,9.18342323559011
20071003,8.453825609511547
20071004,7.971301928448516
20071005,7.5844823969135735
20071006,7.5844823969135735
20071007,7.5844823969135735
20071008,7.5454311377139325
20071009,7.548918095349151
20071010,7.495630297857949
20071011,7.563248534687272
20071012,8.127696867204028
20071013,8.127696867204028
20071014,8.127696867204028
20071015,8.124142466909836
20071016,8.212600255612855
20071017,8.210536542697325
20071018,8.476613343567623
20071019,8.900806030588884
20071020,8.900806030588884
20071021,8.900806030588884
20071022,9.156852580027705
20071023,8.295614944005179
20071024,8.821057097028996
20071025,8.921096885413961
20071026,9.005792155393596
20071027,9.005792155393596
20071028,9.005792155393596
20071029,9.05537471804383
20071030,9.378434049956917
