Date,Gazit-Globe Ltd
20071124,36.5396748790483
20071126,38.43048202682497
20071127,38.59115141533392
20071128,37.694436607205596
20071129,37.63693052739333
20071130,37.63693052739333
20071201,37.63693052739333
20071203,36.43376916540848
20071204,36.66365623464479
20071205,35.34647747214667
20071206,34.99787211097513
20071207,34.99787211097513
20071208,34.99787211097513
20071210,32.8161933226956
20071211,33.65463618764113
20071212,33.56617443539188
20071213,35.02443860935066
20071214,35.02443860935066
20071215,35.02443860935066
20071217,40.200333812014804
20071218,39.51350995638608
20071219,40.44672942023526
20071220,41.3217055328033
20071221,41.3217055328033
20071222,41.3217055328033
20071224,40.94948425621327
20071225,38.36009299882634
20071226,39.892417102289286
20071227,42.146361584837514
20071228,42.146361584837514
20071229,42.146361584837514
20071231,42.619574822744255
20080101,38.80114902391236
20080102,38.505454336414395
20080103,41.71813430439925
20080104,41.71813430439925
20080105,41.71813430439925
20080107,45.16305448089966
20080108,44.22162400859458
20080109,44.44492426485578
20080110,46.759607415588405
20080111,46.759607415588405
20080112,46.759607415588405
20080114,50.584397183084434
20080115,55.935505402855796
20080116,60.03842921983027
20080117,56.411845874394594
20080118,56.411845874394594
20080119,56.411845874394594
20080121,61.358161602143404
20080122,58.47079742395959
20080123,59.94889645947318
20080124,59.85339874811443
20080125,59.85339874811443
20080126,59.85339874811443
20080128,67.8272422426536
20080129,59.21602220391524
20080130,59.75038117658726
20080131,65.0025409635862
20080201,65.0025409635862
20080202,65.0025409635862
20080204,60.27060113707999
20080205,66.82378517793876
20080206,67.21353631673004
20080207,70.41780026548638
20080208,70.41780026548638
20080209,70.41780026548638
20080211,70.60115359311938
20080212,66.03566229641302
20080213,60.80787852768182
20080214,61.3964261173805
20080215,61.3964261173805
20080216,61.3964261173805
20080218,64.95101284187423
20080219,64.84170966765993
20080220,67.30607729892728
20080221,64.18492940196751
20080222,64.18492940196751
20080223,64.18492940196751
20080225,63.21835422707143
20080226,63.70553767670329
20080227,62.939612935056125
20080228,68.8139707037261
20080229,68.8139707037261
20080301,68.8139707037261
20080303,71.45331096618432
20080304,67.37612135451906
20080305,60.92660898029233
20080306,63.095475632854075
20080307,63.095475632854075
20080308,63.095475632854075
20080310,67.33477614656506
20080311,64.51942835387834
20080312,64.60825016439182
20080313,70.80744410426719
20080314,70.80744410426719
20080315,70.80744410426719
20080317,80.72912839233214
20080318,74.37650166322744
20080319,69.71605384751608
20080320,68.17152461601098
20080321,68.17152461601098
20080322,68.17152461601098
20080324,57.09865048334005
20080325,55.97320472502024
20080326,59.918950191052495
20080327,61.22412920482699
20080328,61.22412920482699
20080329,61.22412920482699
20080331,50.99547856304166
20080401,43.20688594912056
20080402,38.31019794441235
20080403,39.11242301477048
20080404,39.11242301477048
20080405,39.11242301477048
20080407,41.46652817837681
20080408,40.81922201537486
20080409,40.02304899580338
20080410,40.37613887549
20080411,40.37613887549
20080412,40.37613887549
20080414,45.47162997572226
20080415,39.35365844168636
20080416,34.208660810554704
20080417,32.62964201014544
20080418,32.62964201014544
20080419,32.62964201014544
20080420,32.62964201014544
20080421,33.395836384787174
20080422,34.635788488196894
20080423,33.06343331191901
20080424,32.201516770332645
20080425,32.201516770332645
20080426,32.201516770332645
20080428,36.091480846997676
20080429,37.48661212911979
20080430,38.06617673422612
20080501,39.03051691057781
20080502,39.03051691057781
20080503,39.03051691057781
20080505,35.53739741344947
20080506,37.747481557728236
20080507,37.747481557728236
20080508,37.747481557728236
20080509,37.747481557728236
20080510,37.747481557728236
20080512,37.84581559672007
20080513,37.13443270476985
20080514,33.28851139514258
20080515,33.2570084730168
20080516,33.2570084730168
20080517,33.2570084730168
20080519,30.92605773913331
20080520,33.36570769317184
20080521,30.62333335127671
20080522,30.844563273784434
20080523,30.844563273784434
20080524,30.844563273784434
20080526,31.737345888096065
20080527,31.296387927738902
20080528,29.405491112424894
20080529,26.436737872725825
20080530,26.436737872725825
20080531,26.436737872725825
20080602,27.3606189743368
20080603,26.873554724856614
20080604,29.499106592842157
20080605,29.75368163449174
20080606,29.75368163449174
20080607,29.75368163449174
20080608,29.75368163449174
20080609,29.75368163449174
20080610,30.72664318485616
20080611,32.89339966761617
20080612,28.790538121258617
20080613,28.790538121258617
20080614,28.790538121258617
20080616,30.980758770546075
20080617,28.250161935415168
20080618,30.067651620380918
20080619,30.067651620380918
20080620,30.067651620380918
20080621,30.067651620380918
20080623,32.28490107484508
20080624,35.038238011651444
20080625,32.46242492430307
20080626,33.560354942935724
20080627,33.560354942935724
20080628,33.560354942935724
20080630,35.903722494270575
20080701,35.903722494270575
20080702,39.47549593925951
20080703,42.42954436128899
20080704,42.42954436128899
20080705,42.42954436128899
20080707,41.39385351502161
20080708,41.355648203329054
20080709,41.20179397278258
20080710,44.09198332207639
20080711,44.09198332207639
20080712,44.09198332207639
20080714,46.60573895762869
20080715,53.349120213119306
20080716,56.53364247724108
20080717,52.75406362435224
20080718,52.75406362435224
20080719,52.75406362435224
20080721,50.32979534591797
20080722,50.11110090397913
20080723,46.07528655636491
20080724,49.125088047849935
20080725,49.125088047849935
20080726,49.125088047849935
20080728,54.48548145465755
20080729,56.356606655673076
20080730,56.427418246228434
20080731,60.83420927881141
20080801,60.83420927881141
20080802,60.83420927881141
20080804,59.717423597696865
20080805,47.91462827368993
20080806,53.191552575299895
20080807,48.5034981546922
20080808,48.5034981546922
20080809,48.5034981546922
20080810,48.5034981546922
20080811,43.75854337129488
20080812,44.463361703136435
20080813,49.61485807278122
20080814,44.87011637807036
20080815,44.87011637807036
20080816,44.87011637807036
20080818,41.8695037577198
20080819,46.08084744673614
20080820,43.19963120551739
20080821,44.6688031429817
20080822,44.6688031429817
20080823,44.6688031429817
20080825,42.628170856481454
20080826,44.819428130200436
20080827,46.000112977109914
20080828,47.8577631242574
20080829,47.8577631242574
20080830,47.8577631242574
20080901,48.70069852435422
20080902,44.926937131566376
20080903,47.146528945995215
20080904,48.402282958121326
20080905,48.402282958121326
20080906,48.402282958121326
20080908,45.76171308060008
20080909,47.68463469141461
20080910,48.88218444859034
20080911,53.5165267365516
20080912,53.5165267365516
20080913,53.5165267365516
20080915,59.80933492120004
20080916,67.12879041024961
20080917,70.7696184143875
20080918,68.81293055179015
20080919,68.81293055179015
20080920,68.81293055179015
20080922,58.297112508297396
20080923,56.91821240618288
20080924,54.383896952759365
20080925,48.89937748339744
20080926,48.89937748339744
20080927,48.89937748339744
20081002,67.04866892336085
20081003,67.04866892336085
20081004,67.04866892336085
20081006,74.08555276747991
20081007,60.50006150496853
20081008,60.50006150496853
20081009,60.50006150496853
20081010,60.50006150496853
20081011,60.50006150496853
20081015,74.35047340171907
20081016,83.2944615545889
20081017,83.2944615545889
20081018,83.2944615545889
20081022,71.92395845292705
20081023,72.2043732809939
20081024,72.2043732809939
20081025,72.2043732809939
20081027,85.66748088611197
20081028,90.03827371563848
20081029,92.84254640644058
20081030,93.14972229394672
20081031,93.14972229394672
20081101,93.14972229394672
20081103,84.67786653725341
20081104,74.88941025222061
20081105,82.1613734225074
20081106,91.02298838865798
20081107,91.02298838865798
20081108,91.02298838865798
20081110,80.83316458252506
20081111,89.8046180314695
20081112,98.01406428014282
20081113,114.41173350100698
20081114,114.41173350100698
20081115,114.41173350100698
20081117,126.38058171241948
20081118,113.72467806582468
20081119,118.13604700694192
20081120,128.4396794757654
20081121,128.4396794757654
20081122,128.4396794757654
20081124,114.50077270611952
20081125,113.40525276803797
20081126,118.281879574291
20081127,105.12165032612991
20081128,105.12165032612991
20081129,105.12165032612991
20081201,126.1612893391361
20081202,98.83117946887447
20081203,111.39624212273038
20081204,94.23614581287075
20081205,94.23614581287075
20081206,94.23614581287075
20081208,83.09590410494705
20081209,84.54826361026602
20081210,85.40229717630152
20081211,89.96953908253461
20081212,89.96953908253461
20081213,89.96953908253461
20081215,96.14673795816768
20081216,89.56508799024496
20081217,92.95555069745213
20081218,89.14789812338816
20081219,89.14789812338816
20081220,89.14789812338816
20081222,97.93018703774614
20081223,103.19939890486837
20081224,106.90451028324742
20081225,109.18279850537536
20081226,109.18279850537536
20081227,109.18279850537536
20081229,91.16179679024278
20081230,103.8481759340017
20081231,103.92138019178019
20090101,98.20275949226456
20090102,98.20275949226456
20090103,98.20275949226456
20090105,85.80302220438126
20090106,72.75650576143508
20090107,77.3160760900832
20090108,83.42547989210426
20090109,83.42547989210426
20090110,83.42547989210426
20090112,79.37364024488998
20090113,76.64813087384674
20090114,82.19727625620982
20090115,72.21866924862779
20090116,72.21866924862779
20090117,72.21866924862779
20090119,71.72812689148599
20090120,63.30722800146429
20090121,69.49524344408519
20090122,73.89198649677809
20090123,73.89198649677809
20090124,73.89198649677809
20090126,74.18309114984264
20090127,75.12422114283979
20090128,66.0715105326665
20090129,69.58733091752332
20090130,69.58733091752332
20090131,69.58733091752332
20090202,72.677556684713
20090203,67.91032778105374
20090204,61.79984437605795
20090205,62.846751494016665
20090206,62.846751494016665
20090207,62.846751494016665
20090209,63.131358092726984
20090210,63.131358092726984
20090211,69.35413765456568
20090212,71.39948799813843
20090213,71.39948799813843
20090214,71.39948799813843
20090216,68.34831857695474
20090217,68.80583811073805
20090218,69.30322472502273
20090219,70.98687380846928
20090220,70.98687380846928
20090221,70.98687380846928
20090223,75.2098540246242
20090224,79.93780060608549
20090225,80.70016870694532
20090226,85.2178395071631
20090227,85.2178395071631
20090228,85.2178395071631
20090302,84.88603505066726
20090303,86.39848803423713
20090304,79.30766493660062
20090305,84.1846604720937
20090306,84.1846604720937
20090307,84.1846604720937
20090309,84.02743374178553
20090310,84.02743374178553
20090311,77.71689658981002
20090312,75.93639573235704
20090313,75.93639573235704
20090314,75.93639573235704
20090316,71.55307475887362
20090317,72.10248765413469
20090318,77.75786651507295
20090319,73.80712456085494
20090320,73.80712456085494
20090321,73.80712456085494
20090323,70.6290310737158
20090324,70.57042326987926
20090325,64.67204797978992
20090326,60.23004611689629
20090327,60.23004611689629
20090328,60.23004611689629
20090330,62.457147141485954
20090331,56.85791012092858
20090401,54.12348436565073
20090402,48.29026140382338
20090403,48.29026140382338
20090404,48.29026140382338
20090406,50.69825308581891
20090407,48.77818869692155
20090408,48.77818869692155
20090409,48.77818869692155
20090410,48.77818869692155
20090411,48.77818869692155
20090413,41.52818797794259
20090414,41.52818797794259
20090415,41.52818797794259
20090416,40.65272715106779
20090417,40.65272715106779
20090418,40.65272715106779
20090420,42.75158608583007
20090421,46.95251767252623
20090422,45.80714434253106
20090423,45.48982725945512
20090424,45.48982725945512
20090425,45.48982725945512
20090427,39.89472693357734
20090428,39.89472693357734
20090429,39.89472693357734
20090430,37.02587455320586
20090501,37.02587455320586
20090502,37.02587455320586
20090504,36.71479117314568
20090505,37.05824239383809
20090506,36.0314336695683
20090507,35.76378977015468
20090508,35.76378977015468
20090509,35.76378977015468
20090511,36.60331459310668
20090512,36.6142469162267
20090513,39.011761935241836
20090514,41.392399295830785
20090515,41.392399295830785
20090516,41.392399295830785
20090518,42.00064375161618
20090519,38.31564280212242
20090520,38.52209256356188
20090521,41.389237709336854
20090522,41.389237709336854
20090523,41.389237709336854
20090525,44.57085587266314
20090526,43.93522722774393
20090527,41.671285021600426
20090528,41.671285021600426
20090529,41.671285021600426
20090530,41.671285021600426
20090601,34.99022616162699
20090602,40.02681904967169
20090603,42.8522940038562
20090604,43.457054968678925
20090605,43.457054968678925
20090606,43.457054968678925
20090608,40.054265129110654
20090609,38.47451117006371
20090610,39.03825125090794
20090611,40.000515098746256
20090612,40.000515098746256
20090613,40.000515098746256
20090615,35.97299881082674
20090616,33.951079483164094
20090617,35.29287840926733
20090618,33.6938380609159
20090619,33.6938380609159
20090620,33.6938380609159
20090622,34.350447692222716
20090623,36.15844451661722
20090624,31.144745104875128
20090625,33.58858397250728
20090626,33.58858397250728
20090627,33.58858397250728
20090629,29.717168677098442
20090630,28.375735871525343
20090701,27.47688663370526
20090702,28.995465356108937
20090703,28.995465356108937
20090704,28.995465356108937
20090706,34.235912731878244
20090707,32.25268947958117
20090708,33.2939305578278
20090709,33.95369713231071
20090710,33.95369713231071
20090711,33.95369713231071
20090713,33.74176086277546
20090714,30.421256460924155
20090715,28.30700502216213
20090716,28.540462430493115
20090717,28.540462430493115
20090718,28.540462430493115
20090720,27.612133271383613
20090721,25.250067187435207
20090722,25.16449401512911
20090723,23.821202882499712
20090724,23.821202882499712
20090725,23.821202882499712
20090727,23.99557137252901
20090728,23.600134500810537
20090729,23.35677019833607
20090730,23.35677019833607
20090731,23.35677019833607
20090801,23.35677019833607
20090803,21.83935408554027
20090804,22.291558853410226
20090805,21.53602028924695
20090806,20.748649796164052
20090807,20.748649796164052
20090808,20.748649796164052
20090810,20.65270816672229
20090811,21.704226116772972
20090812,22.53304003494806
20090813,19.995478310182076
20090814,19.995478310182076
20090815,19.995478310182076
20090817,24.365539529797488
20090818,22.30626152587689
20090819,21.10949319975964
20090820,20.007189646738844
20090821,20.007189646738844
20090822,20.007189646738844
20090824,17.52263536324127
20090825,17.28186788446823
20090826,16.468982996109556
20090827,17.584029201304777
20090828,17.584029201304777
20090829,17.584029201304777
20090831,18.121783174259132
20090901,17.07718673929986
20090902,17.25420732322134
20090903,15.70882523185604
20090904,15.70882523185604
20090905,15.70882523185604
20090907,16.559396773223785
20090908,17.494347007146985
20090909,18.247218110360137
20090910,19.19335774427765
20090911,19.19335774427765
20090912,19.19335774427765
20090914,19.671272791118625
20090915,18.88994828269916
20090916,17.14258156893507
20090917,15.962783760771275
20090918,15.962783760771275
20090919,15.962783760771275
20090920,15.962783760771275
20090921,16.594170443992656
20090922,15.75611675228579
20090923,15.500636583590861
20090924,15.430846989277207
20090925,15.430846989277207
20090926,15.430846989277207
20090927,15.430846989277207
20090928,15.430846989277207
20090929,15.026663369881943
20090930,13.930286511965843
20091001,13.65956859866184
20091002,13.65956859866184
20091003,13.65956859866184
20091005,13.294973982061434
20091006,12.279519234599169
20091007,13.024243315013207
20091008,13.228360788709546
20091009,13.228360788709546
20091010,13.228360788709546
20091012,11.587171021157014
20091013,11.843412920724292
20091014,11.962681066482423
20091015,11.698811387040834
20091016,11.698811387040834
20091017,11.698811387040834
20091019,10.705183352284829
20091020,10.464663746402795
20091021,10.777115383095996
20091022,10.434075289485268
20091023,10.434075289485268
20091024,10.434075289485268
20091026,8.961311860854408
20091027,9.116342862425894
20091028,9.830140198488936
20091029,9.423175752842516
20091030,9.423175752842516
20091031,9.423175752842516
20091102,10.494737482005029
20091103,11.996606831642405
20091104,10.980474220690672
20091105,11.118656784351478
20091106,11.118656784351478
20091107,11.118656784351478
20091109,9.774095199137054
20091110,10.244576978107792
20091111,9.455847047532805
20091112,9.408379742749633
20091113,9.408379742749633
20091114,9.408379742749633
20091116,9.039261779985244
20091117,8.479267523879594
20091118,8.700958445719499
20091119,9.242537603856817
20091120,9.242537603856817
20091121,9.242537603856817
20091123,9.393045550225088
20091124,9.477419229703587
20091125,9.913820408827538
20091126,10.284886099583025
20091127,10.284886099583025
20091128,10.284886099583025
20091130,9.544882776179353
20091201,8.56712446114868
20091202,8.434866366088906
20091203,8.235592919115776
20091204,8.235592919115776
20091205,8.235592919115776
20091207,8.648743358248636
20091208,9.05064262155206
20091209,9.34083152530882
20091210,8.694733194087235
20091211,8.694733194087235
20091212,8.694733194087235
20091214,8.585477593662775
20091215,9.127986843813671
20091216,9.38366896172118
20091217,9.642491481113886
20091218,9.642491481113886
20091219,9.642491481113886
20091221,9.096306744307144
20091222,8.920279945425328
20091223,8.816569889634371
20091224,8.652178886179325
20091225,8.652178886179325
20091226,8.652178886179325
20091228,9.382329893497685
20091229,9.78967277155287
20091230,10.050412948012237
20091231,8.86033872983704
20100101,8.86033872983704
20100102,8.86033872983704
20100104,7.730795028245152
20100105,7.994957448242407
20100106,8.03327164132782
20100107,8.118638348087368
20100108,8.118638348087368
20100109,8.118638348087368
20100111,8.23992814742256
20100112,8.907959840082958
20100113,8.592742389374406
20100114,8.464855490921904
20100115,8.464855490921904
20100116,8.464855490921904
20100118,8.358607561047892
20100119,7.995305559520474
20100120,8.167283203811646
20100121,8.37183755272299
20100122,8.37183755272299
20100123,8.37183755272299
20100125,8.648035914117054
20100126,8.750344862968026
20100127,8.913060462893817
20100128,8.690815176348643
20100129,8.690815176348643
20100130,8.690815176348643
20100201,8.242360059127764
20100202,7.594594387495697
20100203,7.6602696243201525
20100204,7.926511772418056
20100205,7.926511772418056
20100206,7.926511772418056
20100208,8.198967905078257
20100209,8.31278648784624
20100210,8.182399889698749
20100211,8.118615405125096
20100212,8.118615405125096
20100213,8.118615405125096
20100215,8.178016175710063
20100216,8.341012000270297
20100217,8.02070069616748
20100218,7.986155459137188
20100219,7.986155459137188
20100220,7.986155459137188
20100222,7.992830476851384
20100223,8.142690235693829
20100224,8.091750162576927
20100225,8.569847433840412
20100226,8.569847433840412
20100227,8.569847433840412
20100228,8.569847433840412
20100301,8.250490100875393
20100302,8.318856661040297
20100303,8.698176961921462
20100304,8.584575109366684
20100305,8.584575109366684
20100306,8.584575109366684
20100308,9.066486104636356
20100309,9.223641402465525
20100310,9.058873027685953
20100311,8.975619618130244
20100312,8.975619618130244
20100313,8.975619618130244
20100315,9.142768514228571
20100316,9.414822840628853
20100317,8.96952129510355
20100318,9.314247252011581
20100319,9.314247252011581
20100320,9.314247252011581
20100322,9.061028175228138
20100323,8.92711285615599
20100324,8.718830529426029
20100325,8.816595387912788
20100326,8.816595387912788
20100327,8.816595387912788
20100331,9.266309437139808
20100401,9.259010210231551
20100402,9.259010210231551
20100403,9.259010210231551
20100404,9.259010210231551
20100405,9.259010210231551
20100406,9.33033238318644
20100407,9.719024488559654
20100408,10.255369500095146
20100409,10.255369500095146
20100410,10.255369500095146
20100412,9.743040113576166
20100413,9.93986053255669
20100414,9.863623977277735
20100415,10.26283213517945
20100416,10.26283213517945
20100417,10.26283213517945
20100421,10.386332675271836
20100422,10.535187538673977
20100423,10.535187538673977
20100424,10.535187538673977
20100426,10.120667060387952
20100427,9.973442401588686
20100428,10.177308962357127
20100429,10.177607078255695
20100430,10.177607078255695
20100501,10.177607078255695
20100503,10.348649513918422
20100504,10.850699214777709
20100505,11.824456664915834
20100506,12.07551300383868
20100507,12.07551300383868
20100508,12.07551300383868
20100510,10.966091456051934
20100511,11.441345271044298
20100512,10.96339578726637
20100513,10.94376922330184
20100514,10.94376922330184
20100515,10.94376922330184
20100517,12.504369560384491
20100518,12.504369560384491
20100519,12.504369560384491
20100520,14.645134170020853
20100521,14.645134170020853
20100522,14.645134170020853
20100524,13.230028106385305
20100525,14.935305357478459
20100526,13.086471922340614
20100527,13.963775377445732
20100528,13.963775377445732
20100529,13.963775377445732
20100531,16.029487945720046
20100601,16.202164417601605
20100602,15.957581208154416
20100603,14.138124361120145
20100604,14.138124361120145
20100605,14.138124361120145
20100607,15.003237687511703
20100608,15.165866491436253
20100609,14.663658064053012
20100610,14.566099110030732
20100611,14.566099110030732
20100612,14.566099110030732
20100614,12.626009204538061
20100615,12.517993335828784
20100616,13.4435173538081
20100617,13.796666368909776
20100618,13.796666368909776
20100619,13.796666368909776
20100621,12.899122813596303
20100622,13.355311753729211
20100623,14.461839405668174
20100624,15.647925794108678
20100625,15.647925794108678
20100626,15.647925794108678
20100628,15.642815257880365
20100629,16.562213805368533
20100630,16.320899518087394
20100701,16.74433982103082
20100702,16.74433982103082
20100703,16.74433982103082
20100705,15.394946535509341
20100706,14.568848507613003
20100707,15.664592286761753
20100708,14.756707654680152
20100709,14.756707654680152
20100710,14.756707654680152
20100712,13.744563681738406
20100713,13.946556523115015
20100714,15.31510752570398
20100715,16.072752594258468
20100716,16.072752594258468
20100717,16.072752594258468
20100719,16.719358994935234
20100720,16.719358994935234
20100721,15.825421150125699
20100722,15.980827975656059
20100723,15.980827975656059
20100724,15.980827975656059
20100726,16.392983213729572
20100727,15.901022176838364
20100728,15.689598480232911
20100729,14.77971285521061
20100730,14.77971285521061
20100731,14.77971285521061
20100802,14.295441655758113
20100803,15.255333509137321
20100804,14.299289999879477
20100805,15.1022987482724
20100806,15.1022987482724
20100807,15.1022987482724
20100809,14.309935073056959
20100810,15.051674460695784
20100811,14.574224022644056
20100812,14.829435229845531
20100813,14.829435229845531
20100814,14.829435229845531
20100816,14.72747004677089
20100817,14.063570996869469
20100818,13.93367340182404
20100819,13.527991614994974
20100820,13.527991614994974
20100821,13.527991614994974
20100823,13.454175910994726
20100824,14.208083090395577
20100825,14.581024357935034
20100826,13.869946523948562
20100827,13.869946523948562
20100828,13.869946523948562
20100830,13.169010670878917
20100831,13.170715027094559
20100901,12.932267058277297
20100902,12.724160327956765
20100903,12.724160327956765
20100904,12.724160327956765
20100906,11.984514056162174
20100907,11.53561287085117
20100908,11.53561287085117
20100909,11.53561287085117
20100910,11.53561287085117
20100911,11.53561287085117
20100913,11.872928383606522
20100914,11.82492530300312
20100915,12.010032752454544
20100916,12.477524935074394
20100917,12.477524935074394
20100918,12.477524935074394
20100920,12.113102467123268
20100921,11.808140934472494
20100922,11.808140934472494
20100923,11.808140934472494
20100924,11.808140934472494
20100925,11.808140934472494
20100927,11.779291280734588
20100928,11.985863487694886
20100929,11.985863487694886
20100930,11.985863487694886
20101001,11.985863487694886
20101002,11.985863487694886
20101004,11.674933106321964
20101005,11.561355654933045
20101006,12.220950876719645
20101007,11.750114950122331
20101008,11.750114950122331
20101009,11.750114950122331
20101011,11.079828382240484
20101012,10.639443251971432
20101013,10.20971823183499
20101014,10.212404752188869
20101015,10.212404752188869
20101016,10.212404752188869
20101018,9.726286885641077
20101019,9.842570627032767
20101020,10.017986003536562
20101021,9.124264031587533
20101022,9.124264031587533
20101023,9.124264031587533
20101025,8.957349029097335
20101026,9.515293024217662
20101027,9.719190004193017
20101028,9.431908578166079
20101029,9.431908578166079
20101030,9.431908578166079
20101101,9.086274176234962
20101102,9.660597991903511
20101103,10.103664372906085
20101104,9.98623151895096
20101105,9.98623151895096
20101106,9.98623151895096
20101108,10.5128048991377
20101109,7.773579109684426
20101110,8.063004047699808
20101111,8.387937876618517
20101112,8.387937876618517
20101113,8.387937876618517
20101115,8.068426508414854
20101116,8.166600434221708
20101117,7.89631099127729
20101118,7.798434372401042
20101119,7.798434372401042
20101120,7.798434372401042
20101122,7.461200664653266
20101123,7.888308141651536
20101124,7.770936354552218
20101125,7.954395014097835
20101126,7.954395014097835
20101127,7.954395014097835
20101129,7.821777139560716
20101130,7.029186252560703
20101201,7.159952307772516
20101202,6.991248247422978
20101203,6.991248247422978
20101204,6.991248247422978
20101206,6.402438285845343
20101207,6.31669648833367
20101208,6.15696816021053
20101209,6.109810490823254
20101210,6.109810490823254
20101211,6.109810490823254
20101213,6.346571951044225
20101214,5.976102911485063
20101215,5.919433152365643
20101216,5.958618245411638
20101217,5.958618245411638
20101218,5.958618245411638
20101220,5.8994921233863495
20101221,5.618429101723719
20101222,5.852308025143569
20101223,5.944010975109622
20101224,5.944010975109622
20101225,5.944010975109622
20101227,6.201796023989936
20101228,5.945452177751971
20101229,5.923345073927488
20101230,5.872393778236615
20101231,5.872393778236615
20110101,5.872393778236615
20110103,5.411784147180713
20110104,5.47951114189745
20110105,5.531096872979954
20110106,5.419160690830903
20110107,5.419160690830903
20110108,5.419160690830903
20110110,6.118993295527806
20110111,5.588837914491168
20110112,5.450733807582657
20110113,5.58823918135921
20110114,5.58823918135921
20110115,5.58823918135921
20110117,5.649638339436386
20110118,5.655281663912603
20110119,5.743420591932014
20110120,6.074287897941527
20110121,6.074287897941527
20110122,6.074287897941527
20110124,6.188566362139894
20110125,6.548426413689768
20110126,6.626557891574004
20110127,6.548980775514894
20110128,6.548980775514894
20110129,6.548980775514894
20110131,8.053757582692972
20110201,8.202795668926523
20110202,8.12423910804238
20110203,8.382819575915395
20110204,8.382819575915395
20110205,8.382819575915395
20110207,7.399822336975548
20110208,7.290215789700994
20110209,7.744291740341019
20110210,7.375984924357987
20110211,7.375984924357987
20110212,7.375984924357987
20110214,7.102292068886025
20110215,7.2879044852215085
20110216,6.52524665605472
20110217,6.563570028060944
20110218,6.563570028060944
20110219,6.563570028060944
20110221,7.078794376927551
20110222,7.59544555908254
20110223,8.266303527074076
20110224,8.658895152236509
20110225,8.658895152236509
20110226,8.658895152236509
20110228,8.605005477216409
20110301,8.854397305334905
20110302,9.020278464391309
20110303,9.405304056099656
20110304,9.405304056099656
20110305,9.405304056099656
20110307,9.391778403506658
20110308,9.438644541457338
20110309,9.430402290846597
20110310,8.925082424715079
20110311,8.925082424715079
20110312,8.925082424715079
20110314,9.259563025655053
20110315,9.896613171651344
20110316,9.070320148067184
20110317,8.730436276403529
20110318,8.730436276403529
20110319,8.730436276403529
20110320,8.730436276403529
20110321,7.955653596975526
20110322,7.763729916198847
20110323,8.23743290976139
20110324,8.932304561294144
20110325,8.932304561294144
20110326,8.932304561294144
20110328,7.75295459117979
20110329,7.666867612723287
20110330,7.486747191230151
20110331,6.160390223052556
20110401,6.160390223052556
20110402,6.160390223052556
20110404,6.846797295027535
20110405,6.958956367467363
20110406,6.838301558677299
20110407,6.535666989775043
20110408,6.535666989775043
20110409,6.535666989775043
20110411,6.28725014811678
20110412,6.604275114439656
20110413,6.216940570247815
20110414,6.583520519592541
20110415,6.583520519592541
20110416,6.583520519592541
20110420,6.1319948033178395
20110421,5.926633198730132
20110422,5.926633198730132
20110423,5.926633198730132
20110424,5.926633198730132
20110425,5.926633198730132
20110426,5.934900466087162
20110427,6.419824298848819
20110428,6.7064419535172135
20110429,6.7064419535172135
20110430,6.7064419535172135
20110502,7.210984042714135
20110503,7.430186088010307
20110504,6.983091836499132
20110505,7.177551950826839
20110506,7.177551950826839
20110507,7.177551950826839
20110511,6.543449672632405
20110512,6.628806369278817
20110513,6.628806369278817
20110514,6.628806369278817
20110516,7.131442380086845
20110517,7.299961559117344
20110518,7.3570451073214365
20110519,7.200181083299926
20110520,7.200181083299926
20110521,7.200181083299926
20110523,8.660157278799417
20110524,8.437946551854289
20110525,8.915941728559158
20110526,8.011465027579488
20110527,8.011465027579488
20110528,8.011465027579488
20110530,8.568532476048464
20110531,8.32744202201596
20110601,8.843829971391555
20110602,9.636385929128156
20110603,9.636385929128156
20110604,9.636385929128156
20110606,10.357683043188478
20110607,10.357683043188478
20110608,10.357683043188478
20110609,11.076491626182591
20110610,11.076491626182591
20110611,11.076491626182591
20110613,11.533035268005998
20110614,10.787066067018547
20110615,11.846667018181062
20110616,11.706533381027386
20110617,11.706533381027386
20110618,11.706533381027386
20110620,10.88622918689702
20110621,10.552042717116512
20110622,10.769600122613975
20110623,11.914865104031774
20110624,11.914865104031774
20110625,11.914865104031774
20110627,11.571676006180182
20110628,11.532543194905397
20110629,11.248900279315945
20110630,11.724139502478303
20110701,11.724139502478303
20110702,11.724139502478303
20110704,10.709438670113025
20110705,10.195199125437501
20110706,10.906669465388463
20110707,10.048183329191387
20110708,10.048183329191387
20110709,10.048183329191387
20110711,10.660461824145674
20110712,10.929194667533855
20110713,11.091177838783265
20110714,10.829489688494792
20110715,10.829489688494792
20110716,10.829489688494792
20110718,11.059085634175952
20110719,10.713437876392215
20110720,9.871790362029246
20110721,10.085474971478543
20110722,10.085474971478543
20110723,10.085474971478543
20110725,9.81141067129864
20110726,10.199952479216005
20110727,10.412182266150278
20110728,11.460159504318701
20110729,11.460159504318701
20110730,11.460159504318701
20110801,11.914756673286968
20110802,12.605184569456588
20110803,13.008118237734871
20110804,14.461139030074012
20110805,14.461139030074012
20110806,14.461139030074012
20110808,17.005898089903127
20110809,17.005898089903127
20110810,18.659958565382446
20110811,19.35837055243573
20110812,19.35837055243573
20110813,19.35837055243573
20110815,17.076354030854212
20110816,16.505335562799498
20110817,15.718403494184084
20110818,18.397598552493957
20110819,18.397598552493957
20110820,18.397598552493957
