Date,Land & General Bhd
20040619,33.579444256081146
20040620,33.579444256081146
20040621,33.45955773762697
20040622,33.83877231843428
20040623,33.33284831034344
20040624,32.61956737902922
20040625,33.81198516421469
20040626,33.81198516421469
20040627,33.81198516421469
20040628,33.006145742938415
20040629,33.257786553578434
20040630,30.267382722660138
20040701,30.45819614802029
20040702,28.372602617229656
20040703,28.372602617229656
20040704,28.372602617229656
20040705,25.711363596831074
20040706,26.256738585695068
20040707,26.704193162527403
20040708,26.895098738911873
20040709,26.835188027210798
20040710,26.835188027210798
20040711,26.835188027210798
20040712,28.529657828426938
20040713,28.1857873708692
20040714,29.846865132121646
20040715,29.810540211580193
20040716,29.145456810689865
20040717,29.145456810689865
20040718,29.145456810689865
20040719,29.50873090324171
20040720,29.955040278885328
20040721,30.205850483539688
20040722,29.99503740887549
20040723,29.24378075468592
20040724,29.24378075468592
20040725,29.24378075468592
20040726,30.976038158413346
20040727,30.29224627487314
20040728,32.111823072288104
20040729,31.95556327629631
20040730,28.287891536447106
20040731,28.287891536447106
20040801,28.287891536447106
20040802,28.972584115841546
20040803,29.08637837316241
20040804,29.789422541791314
20040805,29.84223220765133
20040806,30.26237256566492
20040807,30.26237256566492
20040808,30.26237256566492
20040809,30.257661172568184
20040810,30.962526971115082
20040811,30.929318862299194
20040812,33.90256580724853
20040813,32.92382004426605
20040814,32.92382004426605
20040815,32.92382004426605
20040816,35.284142638534334
20040817,35.73366642105302
20040818,37.38514684885879
20040819,36.084159706264195
20040820,36.24676103757027
20040821,36.24676103757027
20040822,36.24676103757027
20040823,37.58028755364792
20040824,36.60540464841822
20040825,34.15812482420128
20040826,31.872950792600218
20040827,31.986493382662058
20040828,31.986493382662058
20040829,31.986493382662058
20040830,32.23236444558943
20040831,32.23236444558943
20040901,30.556946797880634
20040902,29.681423740472724
20040903,29.721184452099596
20040904,29.721184452099596
20040905,29.721184452099596
20040906,26.916906444387486
20040907,23.717934009677727
20040908,24.236978723676884
20040909,24.491324374900305
20040910,26.05434250699213
20040911,26.05434250699213
20040912,26.05434250699213
20040913,22.828544752560425
20040914,19.698826793496718
20040915,21.050834832399104
20040916,22.26769771547129
20040917,21.264836652832784
20040918,21.264836652832784
20040919,21.264836652832784
20040920,23.156823641634233
20040921,23.285206218895297
20040922,23.417344598716483
20040923,24.451029578705466
20040924,24.50452862336831
20040925,24.50452862336831
20040926,24.50452862336831
20040927,25.715668610315447
20040928,26.593536034439673
20040929,26.784781032483142
20040930,24.92085040824437
20041001,21.55676547750029
20041002,21.55676547750029
20041003,21.55676547750029
20041004,21.29814430443768
20041005,21.269967307885373
20041006,21.830975117224032
20041007,22.467550890621236
20041008,24.657906052702767
20041009,24.657906052702767
20041010,24.657906052702767
20041011,24.75585681011716
20041012,24.784154171078647
20041013,24.63447436123299
20041014,25.535904400853497
20041015,24.73628428978269
20041016,24.73628428978269
20041017,24.73628428978269
20041018,25.20298913631707
20041019,24.931193812677854
20041020,25.378425775205663
20041021,24.05548026921876
20041022,25.429175207982308
20041023,25.429175207982308
20041024,25.429175207982308
20041025,25.144000170824395
20041026,25.42705135290522
20041027,24.391681991078336
20041028,24.751839807559076
20041029,22.647198535592043
20041030,22.647198535592043
20041031,22.647198535592043
20041101,22.515877706674654
20041102,21.731870414766377
20041103,21.83548147823148
20041104,21.79000282733094
20041105,21.951675821225066
20041106,21.951675821225066
20041107,21.951675821225066
20041108,21.97592955539147
20041109,22.60049506490839
20041110,21.853813754435706
20041111,21.853813754435706
20041112,21.853813754435706
20041113,21.853813754435706
20041114,21.853813754435706
20041115,21.853813754435706
20041116,21.853813754435706
20041117,19.334306232976672
20041118,19.792165386036597
20041119,19.390972175815424
20041120,19.390972175815424
20041121,19.390972175815424
20041122,19.875528127865127
20041123,14.654301257236593
20041124,16.50259068743884
20041125,16.94269469392772
20041126,18.00614656137491
20041127,18.00614656137491
20041128,18.00614656137491
20041129,21.13576125769186
20041130,18.181733948142252
20041201,20.38104293138384
20041202,19.85312549973689
20041203,18.651425954376382
20041204,18.651425954376382
20041205,18.651425954376382
20041206,18.036409341353615
20041207,18.885660962207968
20041208,19.288559373781062
20041209,20.101837817738037
20041210,15.993025904039067
20041211,15.993025904039067
20041212,15.993025904039067
20041213,17.746335687688827
20041214,20.90302568655914
20041215,19.479992120075217
20041216,20.305397867613433
20041217,20.592084357808535
20041218,20.592084357808535
20041219,20.592084357808535
20041220,21.07763257686658
20041221,22.85823804492948
20041222,22.399070465110903
20041223,22.027548779537362
20041224,22.635853566467734
20041225,22.635853566467734
20041226,22.635853566467734
20041227,21.35987416620847
20041228,22.027840571363114
20041229,21.039872109612606
20041230,19.896197578015375
20041231,22.780265080297994
20050101,22.780265080297994
20050102,22.780265080297994
20050103,24.062632677527535
20050104,23.384510350576985
20050105,22.146485266978395
20050106,22.229520010004038
20050107,20.617748274947495
20050108,20.617748274947495
20050109,20.617748274947495
20050110,21.87063153075599
20050111,20.378754721048384
20050112,21.325944905436216
20050113,19.965128853946396
20050114,20.558959378087668
20050115,20.558959378087668
20050116,20.558959378087668
20050117,19.5851922133384
20050118,20.21689260465026
20050119,20.778554467873278
20050120,19.78868231105736
20050121,19.78868231105736
20050122,19.78868231105736
20050123,19.78868231105736
20050124,20.947476338816614
20050125,20.96022771108058
20050126,20.457632444883224
20050127,22.079855942861666
20050128,22.231173136236574
20050129,22.231173136236574
20050130,22.231173136236574
20050131,21.90382333235392
20050201,21.90382333235392
20050202,23.1597473691419
20050203,23.13181433654979
20050204,23.200370922071954
20050205,23.200370922071954
20050206,23.200370922071954
20050207,23.451331772343444
20050208,22.214308612439183
20050209,22.214308612439183
20050210,22.214308612439183
20050211,22.214308612439183
20050212,22.214308612439183
20050213,22.214308612439183
20050214,22.11570312018829
20050215,23.57623424557631
20050216,21.863119847831495
20050217,22.535505008245842
20050218,22.89968763561162
20050219,22.89968763561162
20050220,22.89968763561162
20050221,22.565993077452188
20050222,23.406453826492836
20050223,23.871192511609514
20050224,22.844355282288003
20050225,23.13085735711273
20050226,23.13085735711273
20050227,23.13085735711273
20050228,20.037598391386688
20050301,20.596375748278096
20050302,22.18700733707799
20050303,21.559384755641418
20050304,22.054538835029636
20050305,22.054538835029636
20050306,22.054538835029636
20050307,15.917234737869668
20050308,19.596234867885496
20050309,20.073875651973058
20050310,21.34397631311943
20050311,20.675155360720805
20050312,20.675155360720805
20050313,20.675155360720805
20050314,20.373663142638573
20050315,20.421247998737794
20050316,21.876657741730618
20050317,20.600025999324266
20050318,22.183308655598108
20050319,22.183308655598108
20050320,22.183308655598108
20050321,23.093955373895543
20050322,23.462247899376038
20050323,22.867861392150505
20050324,23.590016976937935
20050325,22.651574387524757
20050326,22.651574387524757
20050327,22.651574387524757
20050328,24.4049700315569
20050329,26.696480049624196
20050330,26.85061538928651
20050331,27.47467904103103
20050401,27.361941862406557
20050402,27.361941862406557
20050403,27.361941862406557
20050404,28.54418802789132
20050405,27.576798204989196
20050406,28.383038564971372
20050407,27.4479976478698
20050408,26.61505190279681
20050409,26.61505190279681
20050410,26.61505190279681
20050411,26.07205631062144
20050412,26.147500147733098
20050413,26.955849164594852
20050414,27.74906811820956
20050415,28.330917384662968
20050416,28.330917384662968
20050417,28.330917384662968
20050418,30.953519823529824
20050419,28.965182273347573
20050420,29.009147575038554
20050421,29.009147575038554
20050422,29.139529312972442
20050423,29.139529312972442
20050424,29.139529312972442
20050425,29.509775733799227
20050426,29.812236205879156
20050427,30.821958474779706
20050428,30.440630071636917
20050429,29.852796653416448
20050430,29.852796653416448
20050501,29.852796653416448
20050502,29.852796653416448
20050503,29.353474541289284
20050504,27.565492637048482
20050505,29.142883790198958
20050506,29.079649879931747
20050507,29.079649879931747
20050508,29.079649879931747
20050509,31.434486622729565
20050510,33.47005609642994
20050511,33.71603351052891
20050512,38.441590729456195
20050513,38.78368562419468
20050514,38.78368562419468
20050515,38.78368562419468
20050516,39.87673241481341
20050517,39.11442603427059
20050518,45.397786144515585
20050519,43.20650415152983
20050520,42.511000415184455
20050521,42.511000415184455
20050522,42.511000415184455
20050523,42.511000415184455
20050524,44.24206201659957
20050525,47.50215017380266
20050526,40.142778623848216
20050527,43.57424700008379
20050528,43.57424700008379
20050529,43.57424700008379
20050530,45.21432452371296
20050531,48.05906519419508
20050601,55.12206287832598
20050602,52.216906177197444
20050603,44.35079130514048
20050604,44.35079130514048
20050605,44.35079130514048
20050606,43.76898224695377
20050607,43.956360751031056
20050608,39.50266736747139
20050609,34.749949362876556
20050610,32.894900278741254
20050611,32.894900278741254
20050612,32.894900278741254
20050613,27.311257158564402
20050614,31.285898044785156
20050615,28.595476850007007
20050616,30.03219797850366
20050617,29.73473361912883
20050618,29.73473361912883
20050619,29.73473361912883
20050620,31.713207616181773
20050621,28.563931725985583
20050622,27.29543408485287
20050623,29.193874617068996
20050624,30.008151516860895
20050625,30.008151516860895
20050626,30.008151516860895
20050627,33.46391152098352
20050628,32.1319789254183
20050629,30.544575042427873
20050630,37.22000788510722
20050701,35.38287645863351
20050702,35.38287645863351
20050703,35.38287645863351
20050704,35.28209867870649
20050705,32.81873773526723
20050706,31.64600635139981
20050707,32.0516254633536
20050708,31.27012488995982
20050709,31.27012488995982
20050710,31.27012488995982
20050711,31.222541379223138
20050712,28.712947704857182
20050713,30.09451250429833
20050714,27.637024220169543
20050715,28.278353070224515
20050716,28.278353070224515
20050717,28.278353070224515
20050718,29.30467207811113
20050719,29.387240197864774
20050720,28.446250263056434
20050721,28.244896640287966
20050722,27.164498667892815
20050723,27.164498667892815
20050724,27.164498667892815
20050725,26.456570007019373
20050726,29.28913753938978
20050727,29.106591714168907
20050728,28.50960950176545
20050729,29.735545539517744
20050730,29.735545539517744
20050731,29.735545539517744
20050801,31.27857412522148
20050802,29.80312543073674
20050803,26.622748893862656
20050804,28.981299222450964
20050805,29.82894915999586
20050806,29.82894915999586
20050807,29.82894915999586
20050808,30.353213793948534
20050809,30.404346670484614
20050810,31.68967904913737
20050811,31.16278429546155
20050812,29.89644939135828
20050813,29.89644939135828
20050814,29.89644939135828
20050815,32.43395755096187
20050816,32.485615688897234
20050817,31.012116587357387
20050818,32.820339077011944
20050819,32.99529543117419
20050820,32.99529543117419
20050821,32.99529543117419
20050822,33.197529343552944
20050823,32.707811859121094
20050824,33.96306551488818
20050825,38.23194612297925
20050826,37.45300920838849
20050827,37.45300920838849
20050828,37.45300920838849
20050829,38.564670428114525
20050830,49.87095636095848
20050831,49.87095636095848
20050901,52.38095700056412
20050902,50.62617319965442
20050903,50.62617319965442
20050904,50.62617319965442
20050905,52.50022108505319
20050906,50.09286749119477
20050907,50.19480788933066
20050908,50.7032294413302
20050909,52.16122356124002
20050910,52.16122356124002
20050911,52.16122356124002
20050912,52.22343444137429
20050913,50.56265853068819
20050914,50.503347419652044
20050915,46.89897298565724
20050916,50.47783821669211
20050917,50.47783821669211
20050918,50.47783821669211
20050919,50.810136656064316
20050920,50.77393010695347
20050921,52.80812377449796
20050922,49.646568680352594
20050923,51.308628359836156
20050924,51.308628359836156
20050925,51.308628359836156
20050926,50.67586739175078
20050927,52.67054678431952
20050928,50.307073309305835
20050929,52.787440936035225
20050930,50.42738140879387
20051001,50.42738140879387
20051002,50.42738140879387
20051003,54.42104090390509
20051004,52.77282423411551
20051005,51.20362227116297
20051006,52.42905378749134
20051007,52.05195064636419
20051008,52.05195064636419
20051009,52.05195064636419
20051010,51.563287309609144
20051011,51.625546776175
20051012,53.75213864879013
20051013,53.73454616888544
20051014,54.41593701914006
20051015,54.41593701914006
20051016,54.41593701914006
20051017,54.83106127335621
20051018,54.04286205143629
20051019,57.15763544683683
20051020,58.463216028182664
20051021,58.798282393944625
20051022,58.798282393944625
20051023,58.798282393944625
20051024,61.326608440930585
20051025,59.351967223515764
20051026,61.62144366550079
20051027,62.989792354497624
20051028,62.4034738949039
20051029,62.4034738949039
20051030,62.4034738949039
20051031,67.2901670550461
20051101,67.2901670550461
20051102,63.89438221331334
20051103,63.89438221331334
20051104,63.89438221331334
20051105,63.89438221331334
20051106,63.89438221331334
20051107,63.19745809366746
20051108,64.11181273627818
20051109,66.09948296252782
20051110,67.40962943333801
20051111,67.84017626434839
20051112,67.84017626434839
20051113,67.84017626434839
20051114,71.03292392565344
20051115,71.43743200368051
20051116,83.34601497825096
20051117,83.74215958795756
20051118,83.06933651990533
20051119,83.06933651990533
20051120,83.06933651990533
20051121,78.05081735918108
20051122,77.88065754123154
20051123,81.21988574934407
20051124,82.4570941385709
20051125,82.87342104558032
20051126,82.87342104558032
20051127,82.87342104558032
20051128,85.3786594122985
20051129,62.16720180917951
20051130,55.2627760166453
20051201,58.12509241106522
20051202,62.555525933318485
20051203,62.555525933318485
20051204,62.555525933318485
20051205,56.66859300504572
20051206,56.90491531709706
20051207,53.7394890526607
20051208,53.61946608562881
20051209,57.243118626580305
20051210,57.243118626580305
20051211,57.243118626580305
20051212,56.58848900234121
20051213,57.975566300231755
20051214,56.4898199490367
20051215,58.67919971090048
20051216,57.55450426899351
20051217,57.55450426899351
20051218,57.55450426899351
20051219,58.21259479442298
20051220,57.953777471535815
20051221,59.1919039575932
20051222,55.334035750843526
20051223,55.59006857652692
20051224,55.59006857652692
20051225,55.59006857652692
20051226,55.59006857652692
20051227,57.365234906055036
20051228,57.25280272457675
20051229,56.30592744170255
20051230,58.21841508273059
20051231,58.21841508273059
20060101,58.21841508273059
20060102,58.21841508273059
20060103,60.25756914478058
20060104,63.19666180520519
20060105,54.9133322303091
20060106,49.510588118287785
20060107,49.510588118287785
20060108,49.510588118287785
20060109,46.6893073269334
20060110,46.6893073269334
20060111,43.82516836981019
20060112,40.34475908945137
20060113,44.66062224938737
20060114,44.66062224938737
20060115,44.66062224938737
20060116,46.892550115942306
20060117,48.94119533202544
20060118,53.73797618221823
20060119,48.87674406549135
20060120,50.82866352021506
20060121,50.82866352021506
20060122,50.82866352021506
20060123,53.4950998910006
20060124,50.997346119891326
20060125,50.53522355860329
20060126,47.56571741633205
20060127,42.13971626391858
20060128,42.13971626391858
20060129,42.13971626391858
20060130,42.13971626391858
20060131,42.13971626391858
20060201,42.13971626391858
20060202,42.13971626391858
20060203,39.888037516818514
20060204,39.888037516818514
20060205,39.888037516818514
20060206,40.73364445970944
20060207,40.990023415271814
20060208,39.01092131258604
20060209,40.088592621287795
20060210,39.56650659569921
20060211,39.56650659569921
20060212,39.56650659569921
20060213,25.935130207083084
20060214,31.593289913171045
20060215,29.896062778052148
20060216,32.87536249206188
20060217,31.648760340683875
20060218,31.648760340683875
20060219,31.648760340683875
20060220,34.735372853863026
20060221,33.247161378448084
20060222,34.421015251175504
20060223,35.69814646580139
20060224,33.73701624509731
20060225,33.73701624509731
20060226,33.73701624509731
20060227,30.215397205852163
20060228,47.680827312732745
20060301,46.21766967702466
20060302,44.37823865220723
20060303,43.64700857442576
20060304,43.64700857442576
20060305,43.64700857442576
20060306,41.227433411631246
20060307,44.734037884814924
20060308,43.24563641240625
20060309,43.238381546616374
20060310,44.74641920014441
20060311,44.74641920014441
20060312,44.74641920014441
20060313,43.473286783896356
20060314,40.610088366193665
20060315,41.85886038554358
20060316,40.57809631564285
20060317,41.985363874513524
20060318,41.985363874513524
20060319,41.985363874513524
20060320,42.01866063961942
20060321,46.18538042976265
20060322,43.26266606190491
20060323,45.129157891835305
20060324,42.317841861225375
20060325,42.317841861225375
20060326,42.317841861225375
20060327,43.40905741929744
20060328,42.391538478237905
20060329,42.46178880140576
20060330,41.223844734755964
20060331,37.68516043731727
20060401,37.68516043731727
20060402,37.68516043731727
20060403,39.156566716862315
20060404,38.30110815896716
20060405,33.116456335888664
20060406,35.092312120494235
20060407,31.313230971506588
20060408,31.313230971506588
20060409,31.313230971506588
20060410,31.029620703866772
20060411,31.029620703866772
20060412,33.19764104919967
20060413,35.05457923687446
20060414,33.32338914821689
20060415,33.32338914821689
20060416,33.32338914821689
20060417,34.39909436245094
20060418,36.44293517897032
20060419,35.32984593776984
20060420,32.31089365899522
20060421,33.29307774259664
20060422,33.29307774259664
20060423,33.29307774259664
20060424,34.502046959573846
20060425,29.894373362337937
20060426,22.140923449358862
20060427,25.14899235626895
20060428,27.275406450124787
20060429,27.275406450124787
20060430,27.275406450124787
20060501,27.275406450124787
20060502,26.4597310311914
20060503,28.23613060105435
20060504,27.453085296441337
20060505,25.806190845585355
20060506,25.806190845585355
20060507,25.806190845585355
20060508,22.887921685590225
20060509,20.11843462688884
20060510,22.08735690299179
20060511,23.5529661321021
20060512,23.5529661321021
20060513,23.5529661321021
20060514,23.5529661321021
20060515,29.54873804041607
20060516,29.00068962788796
20060517,28.32006892753755
20060518,31.667864983766684
20060519,33.50946119945438
20060520,33.50946119945438
20060521,33.50946119945438
20060522,38.885278824373195
20060523,33.25400014736272
20060524,33.91040956201963
20060525,36.078926098742556
20060526,35.328528236195005
20060527,35.328528236195005
20060528,35.328528236195005
20060529,36.46755860245642
20060530,35.370990636207324
20060531,22.50597220105634
20060601,21.001691556717994
20060602,21.99921448946271
20060603,21.99921448946271
20060604,21.99921448946271
20060605,21.40357976430471
20060606,22.299553157555277
20060607,22.38926802257649
20060608,24.428106362120758
20060609,25.12758037333821
20060610,25.12758037333821
20060611,25.12758037333821
20060612,25.342185253855217
20060613,27.056451334153923
20060614,26.392423016922702
20060615,27.540030865557547
20060616,24.116268574581518
20060617,24.116268574581518
20060618,24.116268574581518
20060619,25.133304885216756
20060620,23.505101753960314
20060621,20.786623101464475
20060622,20.794668285140865
20060623,22.189780598412323
20060624,22.189780598412323
20060625,22.189780598412323
20060626,22.152149047867304
20060627,22.14545549913053
20060628,23.238770296054767
20060629,22.341470999124347
20060630,19.941082676356377
20060701,19.941082676356377
20060702,19.941082676356377
20060703,18.68856759912134
20060704,16.723066586242624
20060705,17.75314431132131
20060706,16.25135853797176
20060707,14.143670501311286
20060708,14.143670501311286
20060709,14.143670501311286
20060710,14.597945211079573
20060711,14.893079325521274
20060712,14.708204710835805
20060713,14.312242420637585
20060714,18.345941713548182
20060715,18.345941713548182
20060716,18.345941713548182
20060717,19.603782457740838
20060718,18.342155494189864
20060719,19.27827955655396
20060720,20.250841420557343
20060721,20.391682218031576
20060722,20.391682218031576
20060723,20.391682218031576
20060724,21.764011822087106
20060725,20.265940426080398
20060726,18.863291370637036
20060727,18.686543463937074
20060728,20.17795297401255
20060729,20.17795297401255
20060730,20.17795297401255
20060731,20.435203956731232
20060801,21.94894958281455
20060802,21.29690661514879
20060803,22.128786854399785
20060804,21.99295118624332
20060805,21.99295118624332
20060806,21.99295118624332
20060807,22.476084605348433
20060808,21.821286019229834
20060809,21.786934506964275
20060810,21.689854508948596
20060811,22.415533646213905
20060812,22.415533646213905
20060813,22.415533646213905
20060814,21.44290254584503
20060815,21.691223298267694
20060816,22.016284632736355
20060817,22.92968872437664
20060818,21.456479187304335
20060819,21.456479187304335
20060820,21.456479187304335
20060821,22.483721262116656
20060822,21.723524661908495
20060823,22.367683414941794
20060824,22.02407941118192
20060825,24.52969818724444
20060826,24.52969818724444
20060827,24.52969818724444
20060828,23.130400769527665
20060829,22.52071907025122
20060830,28.299280792858447
20060831,28.299280792858447
20060901,27.614853913537615
20060902,27.614853913537615
20060903,27.614853913537615
20060904,29.998955900460917
20060905,31.775158084093896
20060906,32.98217280983951
20060907,34.32263512176137
20060908,33.27694434445162
20060909,33.27694434445162
20060910,33.27694434445162
20060911,36.054863869504985
20060912,32.932399820275016
20060913,32.890393841261414
20060914,32.17807155637793
20060915,29.55153584166042
20060916,29.55153584166042
20060917,29.55153584166042
20060918,29.53862836307917
20060919,31.76873836785757
20060920,33.123402727126475
20060921,30.924652607087992
20060922,30.900639119779935
20060923,30.900639119779935
20060924,30.900639119779935
20060925,31.895852857433244
20060926,30.871650392900165
20060927,28.74025567840738
20060928,28.524360200310184
20060929,30.44877122122382
20060930,30.44877122122382
20061001,30.44877122122382
20061002,30.201511712275376
20061003,30.563790985105552
20061004,30.09904890903354
20061005,30.531631743518325
20061006,30.816574875034433
20061007,30.816574875034433
20061008,30.816574875034433
20061009,31.050529320202536
20061010,30.975129214168128
20061011,30.264359586998296
20061012,29.121042622244154
20061013,29.460319443003346
20061014,29.460319443003346
20061015,29.460319443003346
20061016,30.023808643404507
20061017,31.055804873611134
20061018,29.984836660911284
20061019,29.80283368987583
20061020,29.957908702454553
20061021,29.957908702454553
20061022,29.957908702454553
20061023,29.957908702454553
20061024,29.957908702454553
20061025,29.957908702454553
20061026,29.891922451937965
20061027,27.55518056287539
20061028,27.55518056287539
20061029,27.55518056287539
20061030,26.975227615329615
20061031,25.829210458857958
20061101,26.543285659287463
20061102,25.57094972551052
20061103,26.122221023407764
20061104,26.122221023407764
20061105,26.122221023407764
20061106,27.173719533107633
20061107,23.057806125641637
20061108,26.469944025128388
20061109,23.78824097875312
20061110,23.683512134176926
20061111,23.683512134176926
20061112,23.683512134176926
20061113,22.822801088212522
20061114,21.124939451985338
20061115,22.833784272644337
20061116,21.906878861644596
20061117,21.912471027597586
20061118,21.912471027597586
20061119,21.912471027597586
20061120,22.45472180393245
20061121,21.55638136081423
20061122,18.621520763364092
20061123,18.244154245689188
20061124,16.926144838455556
20061125,16.926144838455556
20061126,16.926144838455556
20061127,18.297613378498173
20061128,19.5924082656724
20061129,18.991499814089927
20061130,19.097872094832386
20061201,18.835419305016476
20061202,18.835419305016476
20061203,18.835419305016476
20061204,17.904366079936185
20061205,15.650528448925272
20061206,16.043679843220193
20061207,17.028139982998425
20061208,17.559857069567943
20061209,17.559857069567943
20061210,17.559857069567943
20061211,19.275502305832052
20061212,21.719514299671857
20061213,22.935707789445576
20061214,21.415716527441084
20061215,20.374884620371912
20061216,20.374884620371912
20061217,20.374884620371912
20061218,23.145979884973034
20061219,23.891379742924187
20061220,22.56511979378221
20061221,20.07169705602355
20061222,17.711726541749922
20061223,17.711726541749922
20061224,17.711726541749922
20061225,17.711726541749922
20061226,15.204949343341983
20061227,16.150643673069382
20061228,16.258264682135007
20061229,17.005177986117115
20061230,17.005177986117115
20061231,17.005177986117115
20070101,17.005177986117115
20070102,17.005177986117115
20070103,16.619727997521466
20070104,14.384927721485496
20070105,13.229257482770235
20070106,13.229257482770235
20070107,13.229257482770235
20070108,12.976747431110198
20070109,12.114682514571184
20070110,13.199046155526561
20070111,13.455704124447566
20070112,12.904108423380585
20070113,12.904108423380585
20070114,12.904108423380585
20070115,12.00123255826784
20070116,12.445609128162602
20070117,13.356919330830546
20070118,12.168793875828607
20070119,12.998929660216112
20070120,12.998929660216112
20070121,12.998929660216112
20070122,12.509436103972401
20070123,13.021397474943667
20070124,12.675152524157166
20070125,13.296452251745432
20070126,13.786989761898063
20070127,13.786989761898063
20070128,13.786989761898063
20070129,13.883760102894188
20070130,15.704422820202788
20070131,17.778548392066966
20070201,17.778548392066966
20070202,16.81941358543785
20070203,16.81941358543785
20070204,16.81941358543785
20070205,14.810183215960334
20070206,15.066387184575248
20070207,13.449117990213155
20070208,12.416456739350007
20070209,13.013299620695918
20070210,13.013299620695918
20070211,13.013299620695918
20070212,13.463089892833297
20070213,12.755508556004552
20070214,10.73350692282563
20070215,10.712855658102434
20070216,9.215359200913833
20070217,9.215359200913833
20070218,9.215359200913833
20070219,9.215359200913833
20070220,9.215359200913833
20070221,7.447494975621672
20070222,7.108172366800749
20070223,7.074663955539713
20070224,7.074663955539713
20070225,7.074663955539713
20070226,6.633518124295009
20070227,10.229535691458677
20070228,13.23327464202674
20070301,14.386180474421304
20070302,15.734678183233237
20070303,15.734678183233237
20070304,15.734678183233237
20070305,23.817300334999505
20070306,17.19986972411435
20070307,16.950129291188638
20070308,14.938336860740216
20070309,14.828525451210934
20070310,14.828525451210934
20070311,14.828525451210934
20070312,14.534276384241519
20070313,13.626289023710934
20070314,14.799223977785346
20070315,14.49537831766442
20070316,13.549775100950733
20070317,13.549775100950733
20070318,13.549775100950733
20070319,13.29201580368046
20070320,11.709125753583404
20070321,11.020703614390175
20070322,9.040244514018987
20070323,9.50497024355193
20070324,9.50497024355193
20070325,9.50497024355193
20070326,10.042868453827024
20070327,9.976676446773187
20070328,10.545403523493063
20070329,7.51401500794496
20070330,9.54374488336509
20070331,9.54374488336509
20070401,9.54374488336509
20070402,10.756263140061696
20070403,9.132645756657624
20070404,9.437788485770476
20070405,9.69897557972279
20070406,10.134134661274903
20070407,10.134134661274903
20070408,10.134134661274903
20070409,8.992343254764851
20070410,8.464279307669948
20070411,7.760359072962649
20070412,7.846782120632698
20070413,8.026125843932801
20070414,8.026125843932801
20070415,8.026125843932801
20070416,8.125826881434389
20070417,8.649801091847452
20070418,9.537625113390089
20070419,11.11677171792166
20070420,9.71531015067873
20070421,9.71531015067873
20070422,9.71531015067873
20070423,9.855317011149014
20070424,9.418691154223447
20070425,9.30370961032275
20070426,9.30370961032275
20070427,9.180944705580727
20070428,9.180944705580727
20070429,9.180944705580727
20070430,9.898204673858782
20070501,9.898204673858782
20070502,9.898204673858782
20070503,9.096279696014834
20070504,8.772465436743513
20070505,8.772465436743513
20070506,8.772465436743513
20070507,8.736999951825341
20070508,8.074004829971017
20070509,8.400022128710827
20070510,8.573600077733106
20070511,9.17769029419883
20070512,9.17769029419883
20070513,9.17769029419883
20070514,10.462805808182885
20070515,11.030958870756736
20070516,9.853728626776729
20070517,10.058479691768898
20070518,9.806823873752709
20070519,9.806823873752709
20070520,9.806823873752709
20070521,10.715420219124393
20070522,10.422758218248312
20070523,10.418175294775423
20070524,11.033970702260731
20070525,10.44484430939119
20070526,10.44484430939119
20070527,10.44484430939119
20070528,11.023717548650932
20070529,11.271377645429173
20070530,12.001649524123922
20070531,11.233158716912751
20070601,11.49659742625513
20070602,11.49659742625513
20070603,11.49659742625513
20070604,10.712980731603556
20070605,9.557978221724214
20070606,9.123469702358353
20070607,9.21500034886952
20070608,9.480090075235317
20070609,9.480090075235317
20070610,9.480090075235317
20070611,9.27831821939516
20070612,9.50707648167363
20070613,9.71998402577971
20070614,9.545576338277389
20070615,9.473325227984493
20070616,9.473325227984493
20070617,9.473325227984493
20070618,7.359377242725792
20070619,7.795597382839885
20070620,7.827243655631717
20070621,7.1987608774998195
20070622,7.239276787902505
20070623,7.239276787902505
20070624,7.239276787902505
20070625,7.345923175924215
20070626,7.195573003445859
20070627,7.354378977566325
20070628,7.651635658860822
20070629,8.284264250425272
20070630,8.284264250425272
20070701,8.284264250425272
20070702,9.331242240865091
20070703,8.420005778184217
20070704,8.74205390237891
20070705,8.85656174092538
20070706,8.843628401933772
20070707,8.843628401933772
20070708,8.843628401933772
20070709,7.988149107589602
20070710,8.397387518689346
20070711,8.710457255272242
20070712,8.4387260069678
20070713,8.546488583772256
20070714,8.546488583772256
20070715,8.546488583772256
20070716,8.745369325195298
20070717,8.961494742581745
20070718,9.11842236524048
20070719,8.8956138381039
20070720,8.406284418694908
20070721,8.406284418694908
20070722,8.406284418694908
20070723,8.069492834890415
20070724,7.46109295048626
20070725,5.401568870057006
20070726,5.157199411291338
20070727,5.668466817861092
20070728,5.668466817861092
20070729,5.668466817861092
20070730,4.734141650657581
20070731,6.447672416146622
20070801,8.220235877367767
20070802,7.701888238133209
20070803,7.794251088348592
20070804,7.794251088348592
20070805,7.794251088348592
20070806,9.247764854505839
20070807,10.951517736917918
20070808,8.686757091532241
20070809,9.184982528257667
20070810,9.92937041252172
20070811,9.92937041252172
20070812,9.92937041252172
20070813,9.824145166119488
20070814,10.022319475874427
20070815,11.13830184064165
20070816,13.799891540665207
20070817,12.443038038802756
20070818,12.443038038802756
20070819,12.443038038802756
20070820,10.718780673310786
20070821,11.362996028384813
20070822,10.205080214925594
20070823,9.281408760822405
20070824,7.343396408028482
20070825,7.343396408028482
20070826,7.343396408028482
20070827,6.805464420118993
