Date,Urstadt Biddle Properties Inc
20170901,0.0046084
20170902,0.0046084
20170903,0.0046084
20170904,0.0046084
20170905,0.0045117
20170906,0.0044708
20170907,0.0043728
20170908,0.0049972
20170909,0.0049972
20170910,0.0049972
20170911,0.0043387
20170912,0.0046468
20170913,0.0045911
20170914,0.0044272
20170915,0.0041552
20170916,0.0041552
20170917,0.0041552
20170918,0.0042226
20170919,0.0044954
20170920,0.004434
20170921,0.0044182
20170922,0.0045269
20170923,0.0045269
20170924,0.0045269
20170925,0.0043578
20170926,0.0041851
20170927,0.0043085
20170928,0.0041899
20170929,0.001617
20170930,0.001617
20171001,0.001617
20171002,0.0015762
20171003,0.0015744
20171004,0.0014877
20171005,0.0014989
20171006,0.0015506
20171007,0.0015506
20171008,0.0015506
20171009,0.00156
20171010,0.0015586
20171011,0.0014569
20171012,0.0014672
20171013,0.0013994
20171014,0.0013994
20171015,0.0013994
20171016,0.0014025
20171017,0.0014045
20171018,0.001371
20171019,0.00138
20171020,0.0015144
20171021,0.0015144
20171022,0.0015144
20171023,0.0015026
20171024,0.001543
20171025,0.0015096
20171026,0.0016123
20171027,0.0015676
20171028,0.0015676
20171029,0.0015676
20171030,0.0016544
20171031,0.0013924
20171101,0.0013934
20171102,0.0012982
20171103,0.0013291
20171104,0.0013291
20171105,0.0013291
20171106,0.001318
20171107,0.0011992
20171108,0.0012264
20171109,0.0012228
20171110,0.001244
20171111,0.001244
20171112,0.001244
20171113,0.001211
20171114,0.0011878
20171115,0.0011838
20171116,0.0010834
20171117,0.0010685
20171118,0.0010685
20171119,0.0010685
20171120,0.0010494
20171121,0.00098895
20171122,0.00097803
20171123,0.00097803
20171124,0.00098298
20171125,0.00098298
20171126,0.00098298
20171127,0.00097888
20171128,0.00096433
20171129,0.00091511
20171130,0.00079233
20171201,0.000826
20171202,0.000826
20171203,0.000826
20171204,0.00079964
20171205,0.00087147
20171206,0.00092667
20171207,0.00094702
20171208,0.00098724
20171209,0.00098724
20171210,0.00098724
20171211,0.00097958
20171212,0.00095671
20171213,0.00084244
20171214,0.00091886
20171215,0.0010727
20171216,0.0010727
20171217,0.0010727
20171218,0.001337
20171219,0.0015742
20171220,0.0016527
20171221,0.0016379
20171222,0.001627
20171223,0.001627
20171224,0.001627
20171225,0.001627
20171226,0.0015322
20171227,0.001516
20171228,0.0014155
20171229,0.0011428
20171230,0.0011428
20171231,0.0011428
20180101,0.0011428
20180102,0.0010271
20180103,0.0010961
20180104,0.0012255
20180105,0.0012471
20180106,0.0012471
20180107,0.0012471
20180108,0.0011987
20180109,0.001355
20180110,0.0015051
20180111,0.0015151
20180112,0.0016833
20180113,0.0016833
20180114,0.0016833
20180115,0.0016833
20180116,0.0017292
20180117,0.0017457
20180118,0.001877
20180119,0.0018328
20180120,0.0018328
20180121,0.0018328
20180122,0.0017345
20180123,0.0016723
20180124,0.0018026
20180125,0.0017492
20180126,0.0017365
20180127,0.0017365
20180128,0.0017365
20180129,0.0020077
20180130,0.00215
20180131,0.0027562
20180201,0.0029963
20180202,0.0030321
20180203,0.0030321
20180204,0.0030321
20180205,0.0034025
20180206,0.0035101
20180207,0.0035797
20180208,0.0034258
20180209,0.0033506
20180210,0.0033506
20180211,0.0033506
20180212,0.003385
20180213,0.0032233
20180214,0.0036151
20180215,0.0034444
20180216,0.0032137
20180217,0.0032137
20180218,0.0032137
20180219,0.0032137
20180220,0.0034184
20180221,0.0035639
20180222,0.0033846
20180223,0.003368
20180224,0.003368
20180225,0.003368
20180226,0.0032716
20180227,0.0035563
20180228,0.0040558
20180301,0.0037372
20180302,0.0037702
20180303,0.0037702
20180304,0.0037702
20180305,0.0037389
20180306,0.0035883
20180307,0.0033924
20180308,0.00343
20180309,0.0039737
20180310,0.0039737
20180311,0.0039737
20180312,0.0033491
20180313,0.003171
20180314,0.0030211
20180315,0.0028762
20180316,0.0027055
20180317,0.0027055
20180318,0.0027055
20180319,0.0026826
20180320,0.0028435
20180321,0.0029444
20180322,0.002663
20180323,0.0027632
20180324,0.0027632
20180325,0.0027632
20180326,0.0029233
20180327,0.002787
20180328,0.0024098
20180329,0.0028643
20180330,0.0028643
20180331,0.0028643
20180401,0.0028643
20180402,0.0029055
20180403,0.0027641
20180404,0.002587
20180405,0.0025988
20180406,0.0025972
20180407,0.0025972
20180408,0.0025972
20180409,0.0025602
20180410,0.0024838
20180411,0.002407
20180412,0.0026378
20180413,0.0024895
20180414,0.0024895
20180415,0.0024895
20180416,0.0024617
20180417,0.0024524
20180418,0.0025209
20180419,0.0026501
20180420,0.0027846
20180421,0.0027846
20180422,0.0027846
20180423,0.0029033
20180424,0.0027003
20180425,0.0027632
20180426,0.0026427
20180427,0.0024868
20180428,0.0024868
20180429,0.0024868
20180430,0.0023944
20180501,0.0023689
20180502,0.0022785
20180503,0.0022768
20180504,0.0022184
20180505,0.0022184
20180506,0.0022184
20180507,0.0021274
20180508,0.0021523
20180509,0.0019824
20180510,0.0019211
20180511,0.0020872
20180512,0.0020872
20180513,0.0020872
20180514,0.002168
20180515,0.0023041
20180516,0.0022428
20180517,0.0022801
20180518,0.0022741
20180519,0.0022741
20180520,0.0022741
20180521,0.0020708
20180522,0.0018913
20180523,0.0018197
20180524,0.0018176
20180525,0.0017701
20180526,0.0017701
20180527,0.0017701
20180528,0.0017701
20180529,0.0016819
20180530,0.0016439
20180531,0.0016115
20180601,0.0016221
20180602,0.0016221
20180603,0.0016221
20180604,0.0015582
20180605,0.0015994
20180606,0.00158
20180607,0.0016366
20180608,0.0024978
20180609,0.0024978
20180610,0.0024978
20180611,0.0023142
20180612,0.0024044
20180613,0.0025499
20180614,0.0025918
20180615,0.0025519
20180616,0.0025519
20180617,0.0025519
20180618,0.0023805
20180619,0.0022781
20180620,0.002186
20180621,0.002159
20180622,0.0019505
20180623,0.0019505
20180624,0.0019505
20180625,0.0019694
20180626,0.0019732
20180627,0.00203
20180628,0.0020189
20180629,0.00063556
20180630,0.00063556
20180701,0.00063556
20180702,0.00066317
20180703,0.00064766
20180704,0.00064766
20180705,0.00062729
20180706,0.00062257
20180707,0.00062257
20180708,0.00062257
20180709,0.00064288
20180710,0.00067247
20180711,0.00067892
20180712,0.00067572
20180713,0.00067344
20180714,0.00067344
20180715,0.00067344
20180716,0.00067429
20180717,0.0007008
20180718,0.00072987
20180719,0.00065699
20180720,0.00066919
20180721,0.00066919
20180722,0.00066919
20180723,0.00063945
20180724,0.00065429
20180725,0.00068836
20180726,0.00064646
20180727,0.00075548
20180728,0.00075548
20180729,0.00075548
20180730,0.00071818
20180731,0.00068273
20180801,0.0006732
20180802,0.00069709
20180803,0.00069956
20180804,0.00069956
20180805,0.00069956
20180806,0.00070613
20180807,0.00073215
20180808,0.00073742
20180809,0.00068594
20180810,0.00072718
20180811,0.00072718
20180812,0.00072718
20180813,0.00070588
20180814,0.00069537
20180815,0.00066715
20180816,0.00065131
20180817,0.00062924
20180818,0.00062924
20180819,0.00062924
20180820,0.00061723
20180821,0.00060128
20180822,0.00058084
20180823,0.00057582
20180824,0.00057119
20180825,0.00057119
20180826,0.00057119
20180827,0.00060674
20180828,0.00058676
20180829,0.00058652
20180830,0.00059339
20180831,0.00053221
20180901,0.00053221
20180902,0.00053221
20180903,0.00053221
20180904,0.00056801
20180905,0.00053901
20180906,0.00053597
20180907,0.0005549
20180908,0.0005549
20180909,0.0005549
20180910,0.00066443
20180911,0.00087073
20180912,0.0008686
20180913,0.00086183
20180914,0.00084857
20180915,0.00084857
20180916,0.00084857
20180917,0.00078166
20180918,0.00080871
20180919,0.00088967
20180920,0.00077923
20180921,0.00083715
20180922,0.00083715
20180923,0.00083715
20180924,0.00086833
20180925,0.00083369
20180926,0.00084148
20180927,0.00080559
20180928,0.001101
20180929,0.001101
20180930,0.001101
20181001,0.0011324
20181002,0.0011498
20181003,0.0012083
20181004,0.0013462
20181005,0.0013418
20181006,0.0013418
20181007,0.0013418
20181008,0.0012032
20181009,0.001197
20181010,0.0012541
20181011,0.0014109
20181012,0.0015455
20181013,0.0015455
20181014,0.0015455
20181015,0.0015311
20181016,0.0013319
20181017,0.0014383
20181018,0.001407
20181019,0.0013919
20181020,0.0013919
20181021,0.0013919
20181022,0.0014314
20181023,0.001388
20181024,0.0013954
20181025,0.0012907
20181026,0.0013147
20181027,0.0013147
20181028,0.0013147
20181029,0.0012115
20181030,0.0011501
20181031,0.0018103
20181101,0.0017432
20181102,0.0019036
20181103,0.0019036
20181104,0.0019036
20181105,0.0017963
20181106,0.0017434
20181107,0.0016802
20181108,0.001628
20181109,0.0016889
20181110,0.0016889
20181111,0.0016889
20181112,0.0016151
20181113,0.0015828
20181114,0.001651
20181115,0.0018141
20181116,0.0016882
20181117,0.0016882
20181118,0.0016882
20181119,0.0016207
20181120,0.0016943
20181121,0.0016589
20181122,0.0016589
20181123,0.0017108
20181124,0.0017108
20181125,0.0017108
20181126,0.0017124
20181127,0.0017738
20181128,0.0016791
20181129,0.001698
20181130,0.001716
20181201,0.001716
20181202,0.001716
20181203,0.0016701
20181204,0.0018931
20181205,0.0018931
20181206,0.0015333
20181207,0.0015053
20181208,0.0015053
20181209,0.0015053
20181210,0.0015007
20181211,0.0015421
20181212,0.0016888
20181213,0.0016205
20181214,0.0014293
20181215,0.0014293
20181216,0.0014293
20181217,0.0017974
20181218,0.0016574
20181219,0.0018258
20181220,0.0018104
20181221,0.0018648
20181222,0.0018648
20181223,0.0018648
20181224,0.0022762
20181225,0.0022762
20181226,0.0019949
20181227,0.0020706
20181228,0.0019928
20181229,0.0019928
20181230,0.0019928
20181231,0.0033347
20190101,0.0033347
20190102,0.0035113
20190103,0.0035527
20190104,0.0030713
20190105,0.0030713
20190106,0.0030713
20190107,0.0029061
20190108,0.0023475
20190109,0.0024671
20190110,0.0025466
20190111,0.0024977
20190112,0.0024977
20190113,0.0024977
20190114,0.0027157
20190115,0.0026787
20190116,0.0025683
20190117,0.0024804
20190118,0.0025475
20190119,0.0025475
20190120,0.0025475
20190121,0.0025475
20190122,0.0024701
20190123,0.0024596
20190124,0.0025725
20190125,0.0024392
20190126,0.0024392
20190127,0.0024392
20190128,0.0023858
20190129,0.0022478
20190130,0.002139
20190131,0.0019653
20190201,0.001999
20190202,0.001999
20190203,0.001999
20190204,0.0018291
20190205,0.0019591
20190206,0.0020553
20190207,0.0019388
20190208,0.0019438
20190209,0.0019438
20190210,0.0019438
20190211,0.0018912
20190212,0.0020375
20190213,0.0020843
20190214,0.0022271
20190215,0.0021831
20190216,0.0021831
20190217,0.0021831
20190218,0.0021831
20190219,0.0020717
20190220,0.002188
20190221,0.0023022
20190222,0.0022643
20190223,0.0022643
20190224,0.0022643
20190225,0.0023116
20190226,0.0023847
20190227,0.002494
20190228,0.0025386
20190301,0.0028042
20190302,0.0028042
20190303,0.0028042
20190304,0.0024821
20190305,0.0024312
20190306,0.0026007
20190307,0.0026036
20190308,0.0026838
20190309,0.0026838
20190310,0.0026838
20190311,0.0033562
20190312,0.0031131
20190313,0.0028583
20190314,0.0031474
20190315,0.003176
20190316,0.003176
20190317,0.003176
20190318,0.0033953
20190319,0.0034584
20190320,0.003361
20190321,0.0031967
20190322,0.0034695
20190323,0.0034695
20190324,0.0034695
20190325,0.0034366
20190326,0.0031935
20190327,0.0032246
20190328,0.0031876
20190329,0.0033767
20190330,0.0033767
20190331,0.0033767
20190401,0.0034318
20190402,0.0033365
20190403,0.0035144
20190404,0.0034704
20190405,0.0034475
20190406,0.0034475
20190407,0.0034475
20190408,0.0036123
20190409,0.0035896
20190410,0.0031895
20190411,0.0033108
20190412,0.0032925
20190413,0.0032925
20190414,0.0032925
20190415,0.0032777
20190416,0.0034648
20190417,0.0032306
20190418,0.0031057
20190419,0.0031057
20190420,0.0031057
20190421,0.0031057
20190422,0.0030188
20190423,0.0027912
20190424,0.0027376
20190425,0.0027278
20190426,0.0025049
20190427,0.0025049
20190428,0.0025049
20190429,0.0025297
20190430,0.002557
20190501,0.0025138
20190502,0.002581
20190503,0.0024075
20190504,0.0024075
20190505,0.0024075
20190506,0.0021461
20190507,0.0021951
20190508,0.0021718
20190509,0.0019869
20190510,0.0019792
20190511,0.0019792
20190512,0.0019792
20190513,0.002005
20190514,0.0019838
20190515,0.0020237
20190516,0.0020956
20190517,0.0021189
20190518,0.0021189
20190519,0.0021189
20190520,0.0021561
20190521,0.0020512
20190522,0.0021545
20190523,0.0021206
20190524,0.0021267
20190525,0.0021267
20190526,0.0021267
20190527,0.0021267
20190528,0.0021698
20190529,0.0023777
20190530,0.0024261
20190531,0.0023856
20190601,0.0023856
20190602,0.0023856
20190603,0.0023737
20190604,0.0024845
20190605,0.0024289
20190606,0.0025762
20190607,0.0025197
20190608,0.0025197
20190609,0.0025197
20190610,0.0022266
20190611,0.0020863
20190612,0.0021441
20190613,0.0021163
20190614,0.0020926
20190615,0.0020926
20190616,0.0020926
20190617,0.0019106
20190618,0.0020131
20190619,0.0019199
20190620,0.0019028
20190621,0.0020871
20190622,0.0020871
20190623,0.0020871
20190624,0.0021033
20190625,0.0021638
20190626,0.0023403
20190627,0.0021654
20190628,0.002256
20190629,0.002256
20190630,0.002256
20190701,0.0021994
20190702,0.0021149
20190703,0.0021744
20190704,0.0021744
20190705,0.0021704
20190706,0.0021704
20190707,0.0021704
20190708,0.0023883
20190709,0.0023784
20190710,0.0023358
20190711,0.0024469
20190712,0.0024207
20190713,0.0024207
20190714,0.0024207
20190715,0.0024405
20190716,0.0024542
20190717,0.0023364
20190718,0.002331
20190719,0.0023834
20190720,0.0023834
20190721,0.0023834
20190722,0.0023973
20190723,0.0023263
20190724,0.0023441
20190725,0.002419
20190726,0.0024546
20190727,0.0024546
20190728,0.0024546
20190729,0.0023962
20190730,0.0022988
20190731,0.0023016
20190801,0.002393
20190802,0.0023022
20190803,0.0023022
20190804,0.0023022
20190805,0.0025542
20190806,0.002625
20190807,0.002534
20190808,0.0024469
20190809,0.0023972
20190810,0.0023972
20190811,0.0023972
20190812,0.0023325
20190813,0.0024895
20190814,0.0021396
20190815,0.0021807
20190816,0.0022148
20190817,0.0022148
20190818,0.0022148
20190819,0.0020938
20190820,0.0021737
20190821,0.0020842
20190822,0.0020662
20190823,0.0021805
20190824,0.0021805
20190825,0.0021805
20190826,0.0021346
20190827,0.0022211
20190828,0.0021663
20190829,0.0021526
20190830,0.0020986
20190831,0.0020986
20190901,0.0020986
20190902,0.0020986
20190903,0.0019614
20190904,0.0018256
20190905,0.0018153
20190906,0.001358
20190907,0.001358
20190908,0.001358
20190909,0.0014474
20190910,0.0012738
20190911,0.0011224
20190912,0.0011182
20190913,0.001145
20190914,0.001145
20190915,0.001145
20190916,0.001147
20190917,0.0010882
20190918,0.0012212
20190919,0.0012528
20190920,0.0012081
20190921,0.0012081
20190922,0.0012081
20190923,0.0012888
20190924,0.0012753
20190925,0.0012015
20190926,0.0011482
20190927,0.0011592
20190928,0.0011592
20190929,0.0011592
20190930,0.0011953
20191001,0.0012414
20191002,0.0012205
20191003,0.0012856
20191004,0.0013179
20191005,0.0013179
20191006,0.0013179
20191007,0.0012508
20191008,0.0012122
20191009,0.0012247
20191010,0.0012807
20191011,0.0012582
20191012,0.0012582
20191013,0.0012582
20191014,0.0010343
20191015,0.0010808
20191016,0.0010417
20191017,0.0010248
20191018,0.001012
20191019,0.001012
20191020,0.001012
20191021,0.00095952
20191022,0.00098188
20191023,0.00098783
20191024,0.0010681
20191025,0.0011138
20191026,0.0011138
20191027,0.0011138
20191028,0.0010729
20191029,0.0010309
20191030,0.00097099
20191031,0.00097153
20191101,0.00097969
20191102,0.00097969
20191103,0.00097969
20191104,0.00095679
20191105,0.00097749
20191106,0.00099117
20191107,0.0010192
20191108,0.0010562
20191109,0.0010562
20191110,0.0010562
20191111,0.0010551
20191112,0.0010845
20191113,0.0010921
20191114,0.0010531
20191115,0.0010271
20191116,0.0010271
20191117,0.0010271
20191118,0.00070162
20191119,0.00067937
20191120,0.00070605
20191121,0.00077241
20191122,0.00079167
20191123,0.00079167
20191124,0.00079167
20191125,0.00073206
20191126,0.00071132
20191127,0.00066745
20191128,0.00066745
20191129,0.00066414
20191130,0.00066414
20191201,0.00066414
20191202,0.00067063
20191203,0.00065256
20191204,0.00064981
20191205,0.00065929
20191206,0.00065716
20191207,0.00065716
20191208,0.00065716
20191209,0.00064122
20191210,0.00063191
20191211,0.00068946
20191212,0.00077533
20191213,0.00082554
20191214,0.00082554
20191215,0.00082554
20191216,0.00079447
20191217,0.00081508
20191218,0.00076882
20191219,0.0011107
20191220,0.0011312
20191221,0.0011312
20191222,0.0011312
20191223,0.0011728
20191224,0.0011482
20191225,0.0011482
20191226,0.0010534
20191227,0.001006
20191228,0.001006
20191229,0.001006
20191230,0.0010051
20191231,0.00092176
20200101,0.00092176
20200102,0.0010829
20200103,0.0010827
20200104,0.0010827
20200105,0.0010827
20200106,0.0010249
20200107,0.0010662
20200108,0.0010266
20200109,0.0010701
20200110,0.0010856
20200111,0.0010856
20200112,0.0010856
20200113,0.0010578
20200114,0.0010753
20200115,0.001042
20200116,0.0010421
20200117,0.0010205
20200118,0.0010205
20200119,0.0010205
20200120,0.0010205
20200121,0.00096722
20200122,0.0010558
20200123,0.00099439
20200124,0.0010436
20200125,0.0010436
20200126,0.0010436
20200127,0.001116
20200128,0.0011547
20200129,0.0011944
20200130,0.0013205
20200131,0.00058851
20200201,0.00058851
20200202,0.00058851
20200203,0.00055131
20200204,0.00054027
20200205,0.00048103
20200206,0.00046146
20200207,0.00047968
20200208,0.00047968
20200209,0.00047968
20200210,0.00046673
20200211,0.00047672
20200212,0.00048578
20200213,0.00047321
20200214,0.00048313
20200215,0.00048313
20200216,0.00048313
20200217,0.00048313
20200218,0.00034218
20200219,0.00039912
20200220,0.00038554
20200221,0.00037182
20200222,0.00037182
20200223,0.00037182
20200224,0.00039647
20200225,0.00043888
20200226,0.00045773
20200227,0.00051479
20200228,0.0005716
20200229,0.0005716
20200301,0.0005716
20200302,0.00056931
20200303,0.00060869
20200304,0.00057371
20200305,0.00058731
20200306,0.00056761
20200307,0.00056761
20200308,0.00056761
20200309,0.00090503
20200310,0.00037668
20200311,0.00060516
20200312,0.0016163
20200313,0.00074627
20200314,0.00074627
20200315,0.00074627
20200316,0.0044439
20200317,0.0029992
20200318,0.0085426
20200319,0.0074562
20200320,0.0075923
20200321,0.0075923
20200322,0.0075923
20200323,0.0061746
20200324,0.0033054
20200325,0.0017455
20200326,0.0012314
20200327,0.0015896
20200427,0.002305
20200527,0.0032586
